EnsID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	Gene_name	Chromosome/scaffold_name	Gene_start_(bp)	Gene_end_(bp)	Strand	Gene_description
WBGene00003747	1116.77007745423	0.760135900648886	0.220632341729809	3.44526053927201	0.000570509205746423	0.00815279967821759	nlp-9	V	4219643	4222197	1	Neuropeptide-Like_Protein__[Source:UniProtKB/TrEMBL;Acc:H2KZL2]
WBGene00003748	873.663895140233	0.366831511283586	0.17666739421939	2.07639622978786	0.0378573196713887	0.148351749270545	nlp-10	III	3933577	3935908	-1	Neuropeptide-Like_Protein__[Source:UniProtKB/TrEMBL;Acc:Q20114]
WBGene00003749	913.21428798181	0.627956938532947	0.199795806354544	3.14299358925792	0.00167229502476915	0.0176075063002667	nlp-11	II	9689664	9691939	-1	Neuropeptide-like_peptide_11__[Source:UniProtKB/Swiss-Prot;Acc:Q09367]
WBGene00003750	852.876150195098	0.644139921653746	0.260891801620542	2.46899257720112	0.013549402901132	0.0747740151826611	nlp-12	I	1843384	1843899	1	Neuropeptide-Like_Protein__[Source:UniProtKB/TrEMBL;Acc:O01970]
WBGene00003751	1073.43585494633	0.631698653148987	0.194934796834491	3.24056383676502	0.00119293558302213	0.0138849025968627	nlp-13	V	4236418	4238056	1	Neuropeptide-Like_Protein__[Source:UniProtKB/TrEMBL;Acc:O44540]
WBGene00003752	1196.42340565132	0.575263769297417	0.268428557752778	2.14307961162327	0.0321067062943882	0.133259748557897	nlp-14	X	8917421	8919423	-1	Neuropeptide-Like_Protein__[Source:UniProtKB/TrEMBL;Acc:Q18915]
WBGene00003753	1764.91801765197	0.729462266482969	0.259835951819072	2.8073954407622	0.0049943890466235	0.0383358284422842	nlp-15	I	12988223	12995475	1	Neuropeptide-Like_Protein__[Source:UniProtKB/TrEMBL;Acc:G5EGN6]
WBGene00003754	677.670498457127	0.453198985382957	0.157690902082592	2.87397040284284	0.00405346946934455	0.0329472436321835	nlp-16	IV	6255071	6259858	-1	Neuropeptide-Like_Protein__[Source:UniProtKB/TrEMBL;Acc:Q22442]
WBGene00003755	276.456093979928	0.301662993034435	0.263193236534463	1.14616544485153	0.251726702729983	0.482875961943024	nlp-17	IV	13505270	13505762	-1	Neuropeptide-Like_Protein__[Source:UniProtKB/TrEMBL;Acc:O62455]
WBGene00003756	1648.39811180836	0.884106249801508	0.146203324522396	6.04710086237524	1.47475440079154e-09	2.00016690087015e-07	nlp-18	II	11027962	11030404	-1	Neuropeptide-Like_Protein__[Source:UniProtKB/TrEMBL;Acc:O62211]
WBGene00003757	80.7620205005412	0.173214348577437	0.313397633938424	0.55269832895889	0.580469997802286	0.764721916762248	nlp-19	X	10958761	10959178	1	Neuropeptide-Like_Protein__[Source:UniProtKB/TrEMBL;Acc:Q8MQ06]
WBGene00003758	1313.5534746425	0.301958361895867	0.163211136775942	1.85010880912127	0.0642978685382832	0.209644997494977	nlp-20	IV	7642052	7643096	-1	Neuropeptide-Like_Protein__[Source:UniProtKB/TrEMBL;Acc:Q94233]
WBGene00003759	1641.72340650407	0.900451002722036	0.258547296144065	3.48273223565369	0.000496324521950847	0.00743743225590014	nlp-21	III	11388606	11393261	-1	Neuropeptide-Like_Protein__[Source:UniProtKB/TrEMBL;Acc:Q9XX02]
WBGene00003762	890.759368001763	-0.648436839714426	0.272300421993287	-2.38132880943685	0.0172503065989737	0.0880821535516671	nlp-24	V	11616283	11616829	1	Neuropeptide-Like_Protein__[Source:UniProtKB/TrEMBL;Acc:Q20011]
WBGene00003763	13.9653894775823	-0.684915530755308	0.57584935654512	-1.18940053152884	0.234282091778377	0.463013328907318	nlp-25	V	19607511	19608346	1	Neuropeptide-Like_Protein__[Source:UniProtKB/TrEMBL;Acc:Q9XWP3]
WBGene00003764	72.1603573567719	-0.438952101019284	0.38723364263346	-1.13355879420523	0.256979665776379	0.489001325893282	nlp-26	V	19613461	19614533	1	Neuropeptide-Like_Protein__[Source:UniProtKB/TrEMBL;Acc:Q9XWN4]
WBGene00003765	1462.74520985928	0.401413720892529	0.311758158267671	1.28758048585815	0.197892035822425	0.419367603456314	nlp-27	V	3989377	3989770	1	Neuropeptide-Like_Protein__[Source:UniProtKB/TrEMBL;Acc:O44666]
WBGene00003766	754.769731715606	-0.475402666460633	0.303110642185069	-1.56841298290797	0.116784783151018	0.305117773781446	nlp-28	V	3987900	3988312	1	Neuropeptide-like_protein_28_QWGYGGY-amide_GYGGYGGY-amide_GMYGGY-amide_GMYGGW-amide_[Source:UniProtKB/Swiss-Prot;Acc:O44665]
WBGene00003767	909.876489999239	0.687056654556928	0.27658580118881	2.48406335973809	0.0129892694544647	0.0728564614645714	nlp-29	V	3984413	3984847	1	Neuropeptide-like_protein_29_QWGYGGY-amide_GYGGYGGY-amide_GMYGGY-amide_GMYGGW-amide_[Source:UniProtKB/Swiss-Prot;Acc:O44664]
WBGene00003768	162.582132935932	0.220358280367897	0.339523159516868	0.649022825663676	0.516323622613831	0.720799307075344	nlp-30	V	3981980	3982741	1	Neuropeptide-like_protein_30_QWGYGGY-amide_GYGGYGGY-amide_GYGGY-amide_GMW-amide_PYGGYGW-amide_[Source:UniProtKB/Swiss-Prot;Acc:O44663]
WBGene00003769	379.808791753723	0.503231444629573	0.217682234120212	2.31177085563937	0.020790314308461	0.0999886873243805	nlp-31	V	3980055	3980622	1	Neuropeptide-like_protein_31_QWGYGGY-amide_GYGGYGGY-amide_GYGGY-amide_GMYGGY-amide_PYGGYGW-amide_[Source:UniProtKB/Swiss-Prot;Acc:O44662]
WBGene00003770	18.5680077574392	0.987575331134618	0.532750803898667	1.853728467245	0.0637780168729617	0.208562194939697	nlp-32	III	486123	486547	-1	Neuropeptide-like_protein_32_YGGWG-amide_GGW-amide_GG-amide_GYG-amide_GGGWG-amide_GGGW-amide_GGG-amide_GFYGG-amide_GW-amide_[Source:UniProtKB/Swiss-Prot;Acc:Q09982]
WBGene00003771	586.37400344249	0.0952768488717489	0.228734827339979	0.416538443138502	0.677016042773555	0.827715740980197	nlp-33	V	11147336	11147737	1	Neuropeptide-like_protein_33__[Source:UniProtKB/Swiss-Prot;Acc:Q95ZN4]
WBGene00003772	332.728563217344	-0.328390855732797	0.196613716360738	-1.67023370399184	0.0948731340734528	0.267268022832519	nlr-1	IV	12170824	12178335	-1	Neurexin_Like_receptor__[Source:UniProtKB/TrEMBL;Acc:Q19617]
WBGene00003773	3540.85774240586	0.0148040939611074	0.202995203686608	0.0729282943254293	0.941863178271408	0.972928309885472	nlt-1	II	10000335	10001198	-1	Non-specific_lipid-transfer_protein-like_1__[Source:UniProtKB/Swiss-Prot;Acc:Q23655]
WBGene00003774	17.2604594439084	0.264900073853388	0.627556889756706	0.422113242922225	0.672942362225929	0.824890438500595	nmr-1	II	5440243	5446705	-1	NMDA_class_glutamate_Receptor;_NMDA-type_ionotropic_glutamate_receptor_NMR-1__[Source:UniProtKB/TrEMBL;Acc:G5EGQ9]
WBGene00003775	71.7147107004526	0.721177814593044	0.310721356232312	2.32097923148177	0.020287964771296	0.0983606750075194	nmr-2	V	15006412	15011660	-1	NMDA_class_glutamate_Receptor;_NMDA-type_ionotropic_glutamate_receptor_NMR-2__[Source:UniProtKB/TrEMBL;Acc:G5EEH3]
WBGene00003776	2627.24505315042	-0.404803567755626	0.160400837689352	-2.5236998359049	0.0116127036993515	0.0678036154704203	nmy-1	X	2909536	2918038	1	Non-muscle_MYosin__[Source:UniProtKB/TrEMBL;Acc:Q20641]
WBGene00003777	9950.75108224762	-0.0421159103521718	0.178981512924901	-0.235308718000631	0.813969129091918	0.907592108322847	nmy-2	I	7926623	7934577	-1	Non-muscle_MYosin__[Source:UniProtKB/TrEMBL;Acc:G5EBY3]
WBGene00003778	3346.25033405781	0.380474124762061	0.216494882667157	1.75742779725195	0.0788449187462209	0.237976623635879	nnt-1	X	6122315	6127541	1	Nicotinamide_Nucleotide_Transhydrogenase__[Source:UniProtKB/TrEMBL;Acc:Q18031]
WBGene00003779	232.97177299202	-0.0569023132363139	0.202983725946523	-0.280329435135628	0.779224769767765	0.888607183651369	nob-1	III	12077747	12084316	-1	
WBGene00003783	1140.67950229996	-0.389154467371471	0.210807223203745	-1.84602055592447	0.0648892207865341	0.21060374963855	nos-1	II	10951879	10953165	-1	NanOS_related__[Source:UniProtKB/TrEMBL;Acc:Q09597]
WBGene00003784	3333.60125076264	-0.369645304200466	0.21677757120947	-1.70518242333881	0.0881604070730506	0.25490860971944	nos-2	II	7065618	7067051	1	NanOS_related__[Source:UniProtKB/TrEMBL;Acc:Q23406]
WBGene00003785	3932.93240390231	-0.69158912686462	0.204167416683578	-3.38736287160088	0.000705679842949067	0.00943954439663422	nos-3	II	9746316	9750454	1	NanOS_related__[Source:UniProtKB/TrEMBL;Acc:O18218]
WBGene00003786	22077.7608747736	0.328763774691614	0.135791565506515	2.42109127665843	0.0154739913108228	0.0817852565846788	npa-1	V	7075877	7081569	1	Nematode_Polyprotein_Allergen_related;_Nematode_polyprotein_allergen_related,_post-translationnally_cleaved,_the_diverse_14.5_kDa_cleavage_products_bind_lipids_and_retinol_(164.6_kD)_(Npa-1)__[Source:UniProtKB/TrEMBL;Acc:G5EF32]
WBGene00003787	1875.57059650297	-0.402111864228289	0.149343928075679	-2.69252235031961	0.00709137823345614	0.0487285260568617	npp-1	IV	9858488	9862118	1	Nuclear_Pore_complex_Protein__[Source:UniProtKB/TrEMBL;Acc:Q9U3B9]
WBGene00003788	4159.48169996642	0.243462166590622	0.131511072237868	1.85126744423667	0.0641310872207311	0.209459983649098	npp-2	I	8291289	8293640	-1	Nuclear_Pore_complex_Protein__[Source:UniProtKB/TrEMBL;Acc:Q22078]
WBGene00003789	4525.63787647083	-0.068939926047547	0.150544514170112	-0.457937151862248	0.646997594521612	0.809497046585307	npp-3	II	11865523	11874702	-1	Nuclear_Pore_complex_Protein__[Source:UniProtKB/TrEMBL;Acc:Q21436]
WBGene00003790	1896.21436557811	-0.330513750252253	0.161787741343761	-2.04288500171338	0.041063823371264	0.156846164494919	npp-4	I	14701122	14706522	-1	Nuclear_Pore_complex_Protein__[Source:UniProtKB/TrEMBL;Acc:Q9XWK3]
WBGene00003791	2522.82485909343	-0.298805582077939	0.169113558321162	-1.76689311634304	0.0772461300700051	0.235341150892892	npp-5	II	11596767	11599809	-1	Nuclear_pore_complex_protein_5__[Source:UniProtKB/Swiss-Prot;Acc:Q19131]
WBGene00003792	3934.39607064183	-0.0221977963811602	0.136182710015593	-0.163000107565921	0.87051834997838	0.937842543605952	npp-6	I	5176466	5182801	1	Nuclear_Pore_complex_Protein__[Source:UniProtKB/TrEMBL;Acc:Q8T8M4]
WBGene00003793	4217.8954803525	-0.875356339940078	0.157919996227325	-5.54303673285305	2.97270469285173e-08	2.7821734447017e-06	npp-7	I	5691838	5697506	1	Nuclear_Pore_complex_Protein__[Source:UniProtKB/TrEMBL;Acc:P91457]
WBGene00003794	4188.24276006897	-0.491495341319111	0.161141951809631	-3.0500768781785	0.00228782795557517	0.0220170767294197	npp-8	IV	1567921	1595824	-1	Nuclear_Pore_complex_Protein__[Source:UniProtKB/TrEMBL;Acc:Q95Y15]
WBGene00003795	10160.1242213586	-0.254030356745655	0.17714023381322	-1.43406357368541	0.151554121666482	0.358903841839358	npp-9	III	3400644	3404479	-1	Nuclear_Pore_complex_Protein__[Source:UniProtKB/TrEMBL;Acc:Q21021]
WBGene00003796	7076.32148211467	-0.120960930297568	0.16402171603285	-0.737468996320844	0.460837190566839	0.678472491368397	npp-10	III	6013536	6019562	-1	Nuclear_pore_complex_protein_Nup98-Nup96_Nuclear_pore_complex_protein_Nup98_Nuclear_pore_complex_protein_Nup96_[Source:UniProtKB/Swiss-Prot;Acc:G5EEH9]
WBGene00003797	3121.21903473213	-0.213946891796147	0.176242570663295	-1.21393424409863	0.224772835004642	0.452339223202645	npp-11	I	3817996	3821505	1	Nuclear_Pore_complex_Protein__[Source:UniProtKB/TrEMBL;Acc:O01576]
WBGene00003798	3644.82465888399	-0.566611994654378	0.140313532982234	-4.03818493207009	5.38663806359201e-05	0.00137932408911563	npp-12	I	6447304	6453933	1	Nuclear_Pore_complex_Protein__[Source:UniProtKB/TrEMBL;Acc:P91495]
WBGene00003799	2151.30050751439	-0.081962567512498	0.144392451074927	-0.567637483139383	0.570281149806599	0.759183558025492	npp-13	I	2097346	2123443	1	Nuclear_pore_protein__[Source:UniProtKB/TrEMBL;Acc:Q9BKT9]
WBGene00003800	4256.37777422512	-0.438461105400682	0.197550920537581	-2.21948399029237	0.0264538152099362	0.117962345672839	npp-14	I	9660174	9664915	-1	Nuclear_pore_complex_protein_14__[Source:UniProtKB/Swiss-Prot;Acc:Q17602]
WBGene00003801	2773.13440520516	-0.0257671462114653	0.13885177504306	-0.185573041493164	0.85277959608948	0.928174962990754	npp-15	III	7929013	7932993	1	Nuclear_pore_complex_protein_15__[Source:UniProtKB/Swiss-Prot;Acc:P34343]
WBGene00003802	4058.65351585342	-0.202997606150925	0.194419412233435	-1.0441221060127	0.296428899468161	0.532283358560682	npp-16	III	11915891	11917876	1	Nuclear_Pore_complex_Protein__[Source:UniProtKB/TrEMBL;Acc:Q9U240]
WBGene00003803	2905.42098074055	-0.114968946948497	0.151734607875747	-0.757697591591255	0.448632041145082	0.669455215523159	rae-1	I	10026188	10030058	1	mRNA_export_factor_rae-1__[Source:UniProtKB/Swiss-Prot;Acc:Q93454]
WBGene00003804	3270.11283964194	-0.172853113956406	0.151223944538416	-1.14302741198828	0.25302721001753	0.484441326572103	npp-18	III	13296853	13299122	1	Nucleoporin_SEH1__[Source:UniProtKB/Swiss-Prot;Acc:O45933]
WBGene00003805	1924.28957358486	-0.355855660950317	0.218616779506699	-1.62776005461837	0.103575773573938	0.283189833145971	npp-19	II	10796646	10798479	-1	Nucleoporin_NUP53__[Source:UniProtKB/Swiss-Prot;Acc:Q09601]
WBGene00003806	2159.46156978044	0.108941243623219	0.170369224563092	0.639442034807616	0.522535411000077	0.725850028155475	npp-20	IV	1490653	1496022	-1	Protein_SEC13_homolog__[Source:UniProtKB/Swiss-Prot;Acc:Q9N4A7]
WBGene00003807	16.9835550218028	0.179480969357925	0.614806347218689	0.291930898517681	0.77033945839272	0.882777983603693	npr-1	X	4767178	4769985	-1	NeuroPeptide_Receptor_family__[Source:UniProtKB/TrEMBL;Acc:Q18534]
WBGene00003808	80.7698809085592	0.125416873534187	0.353089685923517	0.355198349128084	0.722441001403523	0.855679824338513	npr-2	IV	9568828	9580071	-1	NeuroPeptide_Receptor_family__[Source:UniProtKB/TrEMBL;Acc:G5ED22]
WBGene00003812	1172.53694567979	0.654908973195336	0.217311871446437	3.01368245018661	0.00258097798425488	0.0240019454725713	nrf-5	V	13828208	13831040	1	Nose_resistant_to_fluoxetine_protein_5__[Source:UniProtKB/Swiss-Prot;Acc:Q93796]
WBGene00003813	1325.96606552376	-0.443749797982237	0.278380174238283	-1.59404238896124	0.110926541049545	0.295779467337041	nrf-6	II	8028953	8032742	-1	Nose_resistant_to_fluoxetine_protein_6__[Source:UniProtKB/Swiss-Prot;Acc:Q09225]
WBGene00003815	4115.90942179051	-0.025233968331044	0.164960261142389	-0.152969982929784	0.878421946811178	0.941296607751329	nars-1	I	7088030	7090062	-1	Asparagine--tRNA_ligase,_cytoplasmic__[Source:UniProtKB/Swiss-Prot;Acc:Q19722]
WBGene00003816	103.446154372631	-0.251775822465573	0.280292920988347	-0.898259654856002	0.369047136276786	0.601265435098615	asns-1	V	8546128	8548880	1	Asparagine_synthetase__[Source:UniProtKB/TrEMBL;Acc:O16924]
WBGene00003818	2777.73388596155	-0.0699394830260923	0.137783111858839	-0.507605628023168	0.611729942920359	0.785850538328578	nsf-1	I	7766532	7772231	-1	Vesicle-fusing_ATPase__[Source:UniProtKB/Swiss-Prot;Acc:Q94392]
WBGene00003821	10183.9127794812	0.626207667516825	0.148719719253754	4.21065660061093	2.54629545668981e-05	0.000768885141299316	nst-1	II	8280855	8283208	-1	Guanine_nucleotide-binding_protein-like_3_homolog__[Source:UniProtKB/Swiss-Prot;Acc:Q21086]
WBGene00003822	1157.47866332284	-0.475985190486675	0.196746018075188	-2.41928754209793	0.0155509420501069	0.0821106158264307	nsy-1	II	5022764	5029982	1	Mitogen-activated_protein_kinase_kinase_kinase_nsy-1__[Source:UniProtKB/Swiss-Prot;Acc:Q21029]
WBGene00003825	4032.88952928796	0.108009969612017	0.15192287186645	0.710952658313124	0.477113573000747	0.691724679323015	ntl-2	II	4372740	4376742	-1	NOT-Like_(Yeast_CCR4/NOT_complex_component)__[Source:UniProtKB/TrEMBL;Acc:Q10923]
WBGene00003826	3781.76730037098	-0.424058610699905	0.14923440757137	-2.84156058646933	0.00448933208677848	0.0355679558003974	ntl-3	III	11831008	11846465	-1	NOT-Like_(Yeast_CCR4/NOT_complex_component)__[Source:UniProtKB/TrEMBL;Acc:G5EFX8]
WBGene00003827	2423.1314921677	-0.456146151406789	0.145388874649607	-3.13742129517213	0.0017044102695896	0.0178750864708466	ntl-4	IV	7910575	7915184	1	NOT-Like_(Yeast_CCR4/NOT_complex_component)__[Source:UniProtKB/TrEMBL;Acc:W6RTE4]
WBGene00003828	7205.63388437695	-0.038982856981089	0.130392027428284	-0.298966568355031	0.764965554163864	0.879111642168496	nuc-1	X	9539905	9542430	1	Deoxyribonuclease-2__[Source:UniProtKB/Swiss-Prot;Acc:Q17778]
WBGene00003829	2436.35187732445	0.300485506059611	0.232336046714865	1.29332279819835	0.19589943881436	0.416739696231095	nud-1	III	13341527	13342607	1	Aspergillus_NUclear_Division_related;_NUD-1__[Source:UniProtKB/TrEMBL;Acc:G5EE74]
WBGene00003830	2580.17554838105	-0.516586750886043	0.202717927621496	-2.54830323566935	0.0108248332699241	0.0647870724202935	num-1	V	20829811	20837552	1	Numb-related_protein_1__[Source:UniProtKB/Swiss-Prot;Acc:Q9XTY6]
WBGene00003831	10996.3112842168	0.155052569201895	0.146623410837361	1.05748848916005	0.290288705265741	0.52629143974485	nuo-1	II	11097841	11100146	1	NADH_Ubiquinone_Oxidoreductase__[Source:UniProtKB/TrEMBL;Acc:Q17880]
WBGene00003834	1800.19791110062	-0.357095433995508	0.163791117757182	-2.18018802780806	0.0292435266926611	0.125540075426327	nxf-1	V	14412400	14415792	-1	Nuclear_RNA_export_factor_1__[Source:UniProtKB/Swiss-Prot;Acc:Q9XVS7]
WBGene00003835	1356.78114862909	-0.467226728207584	0.18700383318658	-2.49848743871157	0.0124724562702605	0.0709715486272398	nxf-2	V	14416067	14417835	-1	Nuclear_RNA_export_factor_2__[Source:UniProtKB/Swiss-Prot;Acc:Q9XVS8]
WBGene00003836	1999.05449375615	0.253533543111002	0.189196277179959	1.34005566541802	0.180227248213653	0.3985321156007	nxt-1	I	2929736	2931361	1	NTF2-related_export_protein__[Source:UniProtKB/Swiss-Prot;Acc:Q9U757]
WBGene00003837	146.588948997599	0.188181999882099	0.359093353204664	0.524047572038587	0.60024545243669	0.778098408013874	oat-1	IV	8464752	8472605	-1	Multispecific_organic_anion_transporter;_Organic_Anion_Transporter__[Source:UniProtKB/TrEMBL;Acc:G5EDU0]
WBGene00003838	20.5604565672774	0.527308261864109	0.508182053202762	1.03763652915487	0.299439304654587	0.535504149256008	ocr-1	V	10764366	10768454	1	Osm-9_and_Capsaicin_receptor-Related__[Source:UniProtKB/TrEMBL;Acc:Q1NZ21]
WBGene00003839	52.4403345747094	0.0478808827604859	0.355823606004587	0.134563536405363	0.892956973059837	0.94857619479371	ocr-2	IV	8213826	8220036	-1	Osm-9_and_Capsaicin_receptor-Related__[Source:UniProtKB/TrEMBL;Acc:O61220]
WBGene00003841	12.6543062327564	0.91742811043276	0.643217077022025	1.42631180546431	0.153778358423127	0.361868673460332	ocr-4	IV	7329620	7332811	-1	Osm-9_and_Capsaicin_receptor-Related__[Source:UniProtKB/TrEMBL;Acc:Q9N3Y9]
WBGene00003842	88.7375152768033	-0.118541691334858	0.281973501431729	-0.420400111120226	0.674193186947973	0.8256541134162	oct-1	I	9888356	9892223	-1	Organic_cation_transporter_1__[Source:UniProtKB/Swiss-Prot;Acc:Q9U539]
WBGene00003843	250.413600433841	0.196857995386435	0.315708144408782	0.623544241327972	0.532926938899168	0.733106646909255	oct-2	X	11346455	11350244	1	Organic_Cation_Transporter;_Organic_cation_transporter__[Source:UniProtKB/TrEMBL;Acc:G5EE82]
WBGene00003844	1025.75029952558	0.378702957539183	0.244640792300739	1.54799595757375	0.121623269780021	0.313187258175294	odc-1	V	6898540	6900223	-1	Ornithine_decarboxylase__[Source:UniProtKB/Swiss-Prot;Acc:P41931]
WBGene00003845	50.2337329370731	-1.36001682063029	0.353221371431427	-3.85032427431792	0.00011796154010353	0.00255460959109187	odd-1	III	7108322	7109741	1	Protein_odd-skipped-related_1__[Source:UniProtKB/Swiss-Prot;Acc:P41995]
WBGene00003846	159.071845500881	0.194375443060449	0.245244729416479	0.792577453235935	0.428024049267088	0.653572835079714	odd-2	X	6159388	6160523	-1	Protein_odd-skipped-related_2__[Source:UniProtKB/Swiss-Prot;Acc:Q9N5X6]
WBGene00003847	117.471576604832	-0.816904126485533	0.252863026824146	-3.2306191092684	0.00123522425998087	0.0142733061781472	blmp-1	I	10409302	10414707	1	B_lymphocyte-induced_maturation_protein_1_homolog__[Source:UniProtKB/Swiss-Prot;Acc:Q93560]
WBGene00003848	14.4961004256517	0.661039067257204	0.597237880705569	1.10682709287673	0.268368692177318	0.502042378679812	odr-1	X	13544822	13550824	-1	Receptor-type_guanylate_cyclase_gcy-10__[Source:UniProtKB/Swiss-Prot;Acc:B1Q257]
WBGene00003849	106.110243694056	0.587753740742	0.247249194523342	2.37717150858711	0.0174459742677486	0.0887775428238626	odr-2	V	7103697	7114436	1	Ly-6-related_protein_ODR-2_isoform_2b__[Source:UniProtKB/TrEMBL;Acc:Q9BMI0]
WBGene00003850	48.5352367856633	0.298955786090718	0.373880383491689	0.799602758772082	0.423940988591685	0.650041448699662	odr-3	V	13246591	13249536	-1	Guanine_nucleotide-binding_protein_alpha-17_subunit__[Source:UniProtKB/Swiss-Prot;Acc:Q18434]
WBGene00003851	1479.68027244616	-0.0368853109520752	0.155676266950869	-0.236935993356752	0.812706446226861	0.906885648125414	odr-4	III	6730781	6733935	1	Odorant_response_abnormal_protein_4__[Source:UniProtKB/Swiss-Prot;Acc:Q8I7F8]
WBGene00003856	205.175620909851	0.227064487455027	0.338277355446234	0.671237621434923	0.502069165574081	0.710443406352572	odr-10	X	6864313	6865939	-1	Serpentine_receptor_class_r-10__[Source:UniProtKB/Swiss-Prot;Acc:Q18807]
WBGene00003858	2557.1916705869	-0.0577713392071871	0.165179821031568	-0.349748164433149	0.726527703707312	0.858423726107923	ogt-1	III	7145816	7153795	-1	UDP-N-acetylglucosamine--peptide_N-acetylglucosaminyltransferase__[Source:UniProtKB/Swiss-Prot;Acc:O18158]
WBGene00003859	59.9353737278078	0.243055550957326	0.412321607431489	0.589480508846997	0.555538983453682	0.748668540086026	oig-1	III	6524051	6525660	-1	Immunoglobulin_domain-containing_protein_oig-1__[Source:UniProtKB/Swiss-Prot;Acc:Q9N5Z2]
WBGene00003860	274.488926849824	0.0509444469810151	0.201314944779855	0.253058445495563	0.800223049600761	0.899920573804411	oig-2	II	13006610	13008164	-1	One_IG_domain__[Source:UniProtKB/TrEMBL;Acc:Q9XWM1]
WBGene00003861	665.367593520907	0.463330907727232	0.173548264045144	2.6697524765025	0.00759071813611828	0.0511502539159735	oig-3	V	14729643	14731129	1	One_IG_domain__[Source:UniProtKB/TrEMBL;Acc:Q9NAF4]
WBGene00003862	19.3641562584597	-0.0458563779822398	0.574981768668218	-0.0797527512714936	0.936433903583962	0.970422484463531	old-1	II	9866648	9868736	-1	Tyrosine-protein_kinase_receptor_old-1__[Source:UniProtKB/Swiss-Prot;Acc:Q17833]
WBGene00003864	3844.10869448558	-0.484928726221398	0.214742830494175	-2.25818354496613	0.0239342187125548	0.109943523615306	oma-1	IV	8888976	8890999	1	CCCH-type_zinc_finger_protein_oma-1__[Source:UniProtKB/Swiss-Prot;Acc:G5EC86]
WBGene00003865	7943.55476390446	-0.476974741475373	0.230217487410278	-2.07184409334353	0.0382799831171921	0.149605091528094	oma-2	V	8029439	8031214	1	CCCH-type_zinc_finger_protein_oma-2__[Source:UniProtKB/Swiss-Prot;Acc:Q23359]
WBGene00003868	2174.00983405152	-0.222775238690642	0.155708744603277	-1.43071758274232	0.152511171945714	0.360175671669013	ooc-3	II	11493231	11495321	-1	
WBGene00003870	1913.5285598101	-0.482969772281371	0.186192729678792	-2.59392390408884	0.00948874857936916	0.059505459351185	ooc-5	II	8993169	8994533	1	Torsin-like_protein__[Source:UniProtKB/Swiss-Prot;Acc:Q95NU5]
WBGene00003876	328.996540086639	0.168594754931955	0.251454463426357	0.670478275209981	0.502552950903205	0.710813736301803	pept-2	IV	10790598	10794597	1	Peptide_transporter_family_2__[Source:UniProtKB/Swiss-Prot;Acc:Q17758]
WBGene00003877	744.258729984502	-0.515155588238658	0.238151064315427	-2.16314627742475	0.0305299307095871	0.129164395055254	pept-1	X	6456687	6461767	1	Peptide_transporter_family_1__[Source:UniProtKB/Swiss-Prot;Acc:Q21219]
WBGene00003878	182.761420773897	0.130299593747847	0.228115325229229	0.571200525948493	0.567863721746359	0.757593448051745	pept-3	I	6133245	6137978	1	Peptide_transporter_3__[Source:UniProtKB/Swiss-Prot;Acc:O01840]
WBGene00003879	261.61374298965	0.0608898423159295	0.356879520000548	0.170617362172634	0.864524645067374	0.934118023839126	ora-1	IV	7977836	7979014	1	Onchocerca_Related_Antigen_family__[Source:UniProtKB/TrEMBL;Acc:O45098]
WBGene00003882	1071.58710358908	-0.447461538748893	0.163549477253403	-2.73593988964941	0.0062202387277093	0.0447409890329257	orc-2	II	10873931	10877934	1	Origin_recognition_complex_subunit_2__[Source:UniProtKB/Swiss-Prot;Acc:Q21037]
WBGene00003883	317.553097896263	0.0676759860851899	0.186859898730205	0.362175012108419	0.717221251277411	0.851640369894917	osm-1	X	16541330	16551211	1	Intraflagellar_transport_protein_osm-1__[Source:UniProtKB/Swiss-Prot;Acc:Q22830]
WBGene00003884	84.4577857052424	0.434900094568022	0.290106188298037	1.49910657583503	0.133845985948433	0.331589962711877	osm-3	IV	3796306	3800461	-1	Osmotic_avoidance_abnormal_protein_3__[Source:UniProtKB/Swiss-Prot;Acc:P46873]
WBGene00003885	79.2025264186247	0.558667276450006	0.338654962460891	1.64966511162382	0.0990114496624629	0.274909653087796	osm-5	X	2984278	2991375	1	OSM-5__[Source:UniProtKB/TrEMBL;Acc:G5ED37]
WBGene00003886	124.524787327632	0.369952441237203	0.388445588057526	0.952391924663631	0.340898253353747	0.575796059156766	osm-6	V	11924632	11927406	-1	Osm-6_protein__[Source:UniProtKB/TrEMBL;Acc:G5EDF6]
WBGene00003887	664.956348623911	0.930592007020414	0.182368794617048	5.1028028615013	3.34659567395418e-07	2.20407066526595e-05	osm-7	III	13576188	13580662	1	
WBGene00003888	26.3276737644109	-0.0272720735962107	0.440912460385785	-0.0618537148447755	0.950679327079844	0.977366991108488	osm-8	II	7604193	7605401	-1	Osmotic_avoidance_abnormal_protein_8__[Source:UniProtKB/Swiss-Prot;Acc:Q09423]
WBGene00003889	47.49923196886	0.799549704644842	0.40044889373031	1.99663357088286	0.0458650032233079	0.169129841379221	osm-9	IV	3551090	3557431	-1	Olfactory_channel__[Source:UniProtKB/TrEMBL;Acc:G5EBV8]
WBGene00003890	97.9120643274153	0.674438325828961	0.365667456226121	1.84440347191275	0.0651243617161171	0.211028868848054	osm-10	III	7243305	7245743	1	Major_sperm_protein__[Source:UniProtKB/TrEMBL;Acc:A0A168H2S6]
