"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"WBGene00004239",7375.79925440968,-0.434105770673623,0.195607141315959,-2.21927363056967,0.0264681144519956,0.117993232225554
"WBGene00004240",2.4678260472266,4.73233276431461,1.773015724518,2.6690867423644,0.00760578049185658,NA
"WBGene00004241",15502.6323108584,-0.267576992678741,0.187639163762499,-1.42601889346204,0.153862888472025,0.362014358586634
"WBGene00004242",3163.01138597187,-0.609171267031945,0.199399461466804,-3.05502965028498,0.00225038273224432,0.021774561817919
"WBGene00004243",5186.1804460781,-0.369786267511221,0.204290214250041,-1.81010269566129,0.0702798630379476,0.221872970423943
"WBGene00004244",3832.30627394506,-0.169010138041839,0.19185725506595,-0.880916064309075,0.378363251960413,0.609310272124618
"WBGene00004245",956.74137539868,-0.243419629472274,0.247090395176044,-0.985144037261526,0.324553324876409,0.5597751825814
"WBGene00004246",1524.70684557156,-0.594805979162364,0.223716271075516,-2.65875153516029,0.00784307801180757,0.0524313368842808
"WBGene00004248",2446.10933942924,-0.113530664224568,0.16898011006957,-0.67185815051148,0.50167400475443,0.710198210711181
"WBGene00004249",744.57827936838,1.15913233805251,0.179278824390609,6.46552844147959,1.00945414267549e-10,1.90934578427306e-08
"WBGene00004254",2287.24085877791,-0.626665952821239,0.17166165247171,-3.65058790823718,0.000261640739276868,0.00457174917096101
"WBGene00004255",23.1022627779233,-0.222035455226938,0.619948977908852,-0.358151175562681,0.720230183117199,0.853756303281805
"WBGene00004256",477.520283377732,-0.249159071262122,0.164385428376559,-1.51570047128126,0.129595108431801,0.325387590333012
"WBGene00004257",106.995749563716,-0.58798338946232,0.298428573228804,-1.97026505572412,0.0488080010958134,0.175890805338648
"WBGene00004258",10489.6462023824,0.119866660590865,0.202008586681192,0.593374086518598,0.552930827195295,0.746885968807689
"WBGene00004259",3066.62947186394,-0.0550471197497721,0.217202311346396,-0.253437080888069,0.799930476326974,0.899717994457579
"WBGene00004264",585.603956812816,0.868243778641881,0.192577896028602,4.50853289264792,6.52774499132951e-06,0.000265152362541212
"WBGene00004265",163.816865525784,0.309080685508961,0.230685409794996,1.33983629820209,0.180298571875994,0.3985321156007
"WBGene00004266",7233.29125862966,0.112203647554133,0.129807986319609,0.864381697423985,0.387378243808655,0.617728614165912
"WBGene00004267",321.727371792172,0.358682560607083,0.211505831030056,1.69585187727573,0.0899139350776439,0.258437970004061
"WBGene00004268",3349.86745185134,-0.00665544759949051,0.152138789308549,-0.0437458956373891,0.965106954783679,0.984672427920311
"WBGene00004269",1972.86968075623,-0.148374767386351,0.179346935160135,-0.827305843023581,0.408063732806711,0.636490333634094
"WBGene00004270",686.592600944802,0.151529104313301,0.175871408897111,0.861590324792069,0.388912997021029,0.619220223783611
"WBGene00004271",3645.36698646105,-0.0271974107531692,0.141065348018743,-0.192800082622386,0.847115538779108,0.925774174704677
"WBGene00004272",2554.37119828237,0.258181164316029,0.142086416428215,1.81707140489723,0.069206180564468,0.219887971759727
"WBGene00004273",2792.70975259795,-0.00728443489668642,0.163143494092244,-0.0446504774046809,0.964385907601705,0.984487777628213
"WBGene00004274",11346.3146291595,-0.0862811547005706,0.1298207854757,-0.664617413801743,0.50629522839956,0.713434838234477
"WBGene00004275",10.1435258857417,1.87376380685356,0.867457772217198,2.16006342540948,0.0307677599077691,0.129922751863836
"WBGene00004276",1135.46363307643,-0.0295380521284324,0.158683581761836,-0.186144349657831,0.852331563639011,0.928174962990754
"WBGene00004277",1534.66933841273,-0.02056526483964,0.145567126828738,-0.141276847923469,0.887651238836655,0.946264000181252
"WBGene00004278",1478.76184827302,0.355636866274797,0.164938437565358,2.15617942987894,0.0310696571121979,0.130714719354263
"WBGene00004279",1150.53712195556,0.0300214152706953,0.162790702954597,0.184417259252627,0.853686131098121,0.928340887551426
"WBGene00004281",51.1520802618753,0.463578487567543,0.348275895066599,1.33106681838803,0.183167025896451,0.402113180033855
"WBGene00004282",519.00151184635,-0.534916067874976,0.1915238961485,-2.79294687833744,0.00522302684666866,0.0395595464524776
"WBGene00004283",1290.63809055253,-0.303370591403899,0.16052486066703,-1.8898667168643,0.0587757879034279,0.198365185492716
"WBGene00004284",1642.69921422202,-0.234656334633667,0.166370742377248,-1.4104423126368,0.158409118877059,0.367470581027461
"WBGene00004285",51.5227989209672,0.789252211614923,0.422045642068518,1.8700636446491,0.0614749802673552,0.203708751836971
"WBGene00004286",1071.79238194304,0.151622670310088,0.149008063080761,1.01754674998969,0.308893404425312,0.544680177316702
"WBGene00004287",1.15866624903099,-2.4771092930209,2.44327276177456,-1.01384885542692,0.310654878978815,NA
"WBGene00004296",1562.56128915138,0.105323509859179,0.256987412021246,0.409839178622772,0.68192392409778,0.831345803482207
"WBGene00004297",1636.52993274045,-0.000353406177934363,0.194809724549398,-0.00181410953047546,0.998552550807953,0.999162621008163
"WBGene00004298",844.966393353087,-0.136302785214097,0.209173504057246,-0.651625481097234,0.514642805627363,0.719331306660289
"WBGene00004300",1654.37142246765,0.282689222979368,0.197151640137264,1.43386696038922,0.151610231960605,0.358978011768048
"WBGene00004301",10.1999484823065,0.199097628441129,0.70596454527549,0.28202213520997,0.777926537483934,0.88775929163526
"WBGene00004302",19472.1121872797,-0.334598023129889,0.188474966023808,-1.775291595424,0.075849752423362,0.232386223885113
"WBGene00004303",3210.26895355581,-0.182103464244659,0.134866135823726,-1.35025344303387,0.17693470070761,0.394656857160222
"WBGene00004304",8840.11118143951,-0.187530239394429,0.144432928298223,-1.29838978966914,0.194153425906986,0.414916041776453
"WBGene00004305",1517.98462512495,-0.121825255209945,0.232001353463264,-0.525105795252331,0.599509647661633,0.777538239509948
"WBGene00004306",3113.64072493003,-0.107630483179347,0.186948966641869,-0.575721198745808,0.564803644292775,0.755842254641824
"WBGene00004307",1834.51842851352,-0.55436304368712,0.184439282868826,-3.00566687890119,0.00264999138956851,0.0244864100454125
"WBGene00004308",1291.95564289752,-0.224169266573943,0.150893633540815,-1.48561116406086,0.1373820003591,0.33725851291724
"WBGene00004309",71.989158007071,0.372807928130549,0.338558149201258,1.10116365241863,0.270825437933125,0.504237360972247
"WBGene00004310",794.322273704454,0.00228386400624426,0.187789538254449,0.0121618276900479,0.990296504662974,0.995026928377877
"WBGene00004311",1404.18260266987,0.381692561535482,0.165680258654842,2.30379023206774,0.021234421713751,0.101094167811196
"WBGene00004312",2668.47567438418,-0.189695619971225,0.16599851022572,-1.14275495432629,0.253140346144057,0.484484345813142
"WBGene00004313",1417.05847142962,-0.180608809019141,0.172158677566621,-1.04908338964935,0.294139740255151,0.530771496565953
"WBGene00004314",1139.8957638021,-0.656734515763067,0.173325964541506,-3.78901405510887,0.000151246357585288,0.00309137510446353
"WBGene00004315",3484.45053026213,0.0820770928416099,0.191144914160983,0.429397209974857,0.667634183857598,0.822130586543381
"WBGene00004316",428.878917799537,0.175001069641214,0.195667162433557,0.894381394735255,0.371117863607652,0.603104212954596
"WBGene00004317",855.211127729813,0.187984875268777,0.16523261192194,1.13769838219095,0.255246449205787,0.487220978857441
"WBGene00004318",1892.77193654619,-0.181163308328432,0.16891587767804,-1.07250609486064,0.283492777880913,0.51934734629191
"WBGene00004319",1550.44399737151,-0.800266915530283,0.195156820248739,-4.1006351431136,4.1201773486809e-05,0.00111383983595083
"WBGene00004320",3757.55877604168,-0.0659322447913993,0.195900098600742,-0.336560549291881,0.736448199907818,0.863515055412464
"WBGene00004321",1234.34766054165,0.405879114074758,0.240783548516697,1.68565965812491,0.091861371320147,0.262001502137584
"WBGene00004322",1768.31089096942,0.178390907993783,0.178585042332705,0.998912930577016,0.31783687175625,0.553863444571872
"WBGene00004323",1444.93555578709,-0.130815089138255,0.215372253696618,-0.607390631304469,0.543591704425761,0.740078177644163
"WBGene00004324",1135.81035476382,-0.211242683162623,0.191398426627099,-1.10368035351819,0.269731820962632,0.503260447308508
"WBGene00004326",2645.67843940001,-0.0168945108394039,0.245862732766675,-0.0687152162073986,0.945216306051478,0.974191252063876
"WBGene00004328",43.7814338374827,0.218008382334882,0.35179231956645,0.619707623530715,0.535450295671445,0.734935380096553
"WBGene00004332",653.055749392363,-0.761326874727784,0.224763796019069,-3.38723089844591,0.000706019410320618,0.00943954439663422
"WBGene00004333",3508.06779621659,-0.0135735202255394,0.165075498790408,-0.0822261348595006,0.934466891198351,0.969732079285333
"WBGene00004334",70.9302489304752,-1.38599379523894,0.401210389185407,-3.45453117017477,0.000551250490526007,0.00797668431318103
"WBGene00004335",26.7421160491416,-1.21788299512351,0.447630357499006,-2.72073369180779,0.00651372130733029,0.0462696830015597
"WBGene00004336",9116.99005472695,0.0728575434483522,0.160094526620311,0.455090782841971,0.649043928794632,0.810810946563835
"WBGene00004337",6967.29410015843,0.0421477435145051,0.184893999719746,0.227956253736686,0.819680249611642,0.910730541154174
"WBGene00004338",1484.27635464862,-0.00218522003826618,0.212892019695504,-0.010264452567981,0.991810295580993,0.995743872812364
"WBGene00004339",4191.95878043985,-0.0198212899227951,0.219655930129736,-0.0902379002974699,0.928098167085047,0.966884719830041
"WBGene00004340",3440.95499403124,-0.275952283583567,0.141075978437707,-1.95605436616139,0.0504587500615852,0.179926113269835
"WBGene00004341",1698.3469979019,-0.231453259955773,0.139461035287144,-1.65962671565732,0.0969895704356198,0.271093189993497
"WBGene00004342",69.1511444400148,-0.283878380684728,0.324194611080746,-0.875641886021428,0.381224747189629,0.611886556415888
"WBGene00004343",2174.58743932436,-0.656556523055998,0.15333899730868,-4.28173220498055,1.85444073747677e-05,0.000606921667946385
"WBGene00004344",98.4157326840386,0.0877363522276529,0.275538973671323,0.318417213574691,0.75016848270333,0.871322650770924
"WBGene00004345",196.771539773799,0.0965567433171983,0.202353963053119,0.477167542757003,0.633242821466551,0.800064647111973
"WBGene00004346",177.622517129551,0.721561271032199,0.227673879173664,3.1692756044351,0.00152819410431029,0.0166076068927146
"WBGene00004347",384.791368506018,0.439148680198051,0.173964281105081,2.52436119304737,0.0115908769178186,0.067701883022399
"WBGene00004348",263.469918051343,-0.17130639575747,0.245454076430317,-0.697916279284539,0.485229552984909,0.697719116439397
"WBGene00004349",202.697179239396,0.241491188476843,0.223273104580162,1.08159551474388,0.279432298392941,0.514106558777563
"WBGene00004350",667.392945877243,-0.473657221316023,0.190416620815199,-2.48747834767907,0.0128652284693384,0.0724139130453918
"WBGene00004351",231.371236957889,-0.358064921162647,0.267849248127797,-1.33681510650277,0.181282996901615,0.399351440120363
"WBGene00004352",385.370481408564,-0.718401388430985,0.294771275808276,-2.43714855343722,0.0148035964246441,0.0795022675100687
"WBGene00004353",30.2438102550562,-0.449787516248556,0.518420488736691,-0.867611381148567,0.385607113828062,0.616133781281263
"WBGene00004354",282.813405834099,-0.172584980529773,0.233999965113308,-0.737542761795726,0.460792348710858,0.678472491368397
"WBGene00004355",2986.59263727206,-0.176484757901636,0.14677935741836,-1.20238132259025,0.22921582218336,0.457481892386962
"WBGene00004356",1220.65598653557,0.440633535597233,0.158744225666861,2.77574528299342,0.00550753381870076,0.0411112738966824
"WBGene00004357",4854.45293348804,-0.476001741080542,0.157524828075872,-3.02175693123927,0.00251312261729551,0.0235480177793896
"WBGene00004358",2788.55482279988,-0.241713614534598,0.148844324566826,-1.62393571429777,0.104389529310726,0.284608181786859
"WBGene00004359",64.0663102008476,-0.504187896718348,0.33014652146926,-1.52716404363295,0.126720224863241,0.320941680441733
"WBGene00004360",1508.07352833159,-0.526890008429469,0.14223708335269,-3.7043082999881,0.00021196833486601,0.00396854548758364
"WBGene00004361",582.25352100168,-0.388294930088817,0.187519754664475,-2.0706881298111,0.0383879502311594,0.149771847151799
"WBGene00004363",332.984654033438,0.736393388157393,0.189554386069942,3.88486599242119,0.000102386347006465,0.00231112989773127
"WBGene00004364",1112.55082413969,0.547549000761571,0.149795262185131,3.65531588098465,0.000256865504371983,0.00453060825571699
"WBGene00004367",1023.86468569834,-0.295921834562017,0.19209966480073,-1.54045992151514,0.123448284917165,0.31619341252815
"WBGene00004368",392.239850846176,0.534257687620172,0.255619885310665,2.09004744279134,0.0366135381502573,0.145148145790616
"WBGene00004369",429.653974443374,-0.13441533078028,0.177773108994986,-0.756106092424087,0.449585589490135,0.670128320219812
"WBGene00004370",352.776019555899,-0.180193097579409,0.209007714069133,-0.862136110056718,0.388612622484348,0.619026217800288
"WBGene00004371",2773.94092900456,-0.418922986154748,0.157971698302738,-2.65188632302934,0.00800434856999086,0.0531983365922482
"WBGene00004372",52.9863647240032,0.0156930950303915,0.329902150058804,0.0475689383279079,0.962059787617067,0.983255944889427
"WBGene00004373",5080.74640381363,-0.199222861834976,0.186276625681864,-1.06950005727086,0.284844403059509,0.520869495722622
"WBGene00004374",16124.0236674488,-0.0972119346931166,0.189846678402059,-0.512054967257527,0.608612540276421,0.784074640955002
"WBGene00004375",756.481944834978,-0.254893744795269,0.208823939134954,-1.22061553790795,0.222231620505289,0.450030982483442
"WBGene00004377",583.748874729219,0.52221147976139,0.162333470320864,3.21690578492039,0.00129581143907273,0.0147602606910462
"WBGene00004378",1771.3323045252,-0.385254569636388,0.184130108507712,-2.09229534897196,0.0364121035166903,0.144672121321031
"WBGene00004380",1612.51664862954,-0.102188409060734,0.179908063570204,-0.568003495968137,0.570032594104577,0.759183558025492
"WBGene00004381",1471.15357274121,-0.252462919274747,0.163595166340235,-1.54321747348996,0.122778019084649,0.314962242648553
"WBGene00004382",1248.58091914337,0.383483770824623,0.159451853331287,2.40501294160485,0.0161718930720921,0.0843595100149157
"WBGene00004383",1638.25220247613,0.20471911404238,0.201193725333783,1.01752235912302,0.308905001224268,0.544680177316702
"WBGene00004384",2240.69546029835,-0.353095696748598,0.156200351107987,-2.26053074941228,0.0237883302270493,0.10939897613612
"WBGene00004385",1372.43078414911,-0.199127558679289,0.21746210340275,-0.915688552457783,0.359830270890339,0.593102592132642
"WBGene00004386",1675.70403302277,0.0743636757586855,0.164528853449109,0.451979541580452,0.651283720832532,0.812340789354208
"WBGene00004387",4571.94189079558,-0.0723220068964219,0.199522447000419,-0.362475540891247,0.716996698139512,0.85157256998965
"WBGene00004388",3810.12141345529,-0.152116873307948,0.220967011150548,-0.688414404104459,0.491191855675886,0.702254284280587
"WBGene00004389",3334.7567465765,0.104284785055472,0.195381451339254,0.533749669380823,0.593514739784648,0.773449149551667
"WBGene00004390",3495.68561613906,0.0259799151287788,0.191166894119589,0.135901748304424,0.891898953353288,0.948268355953172
"WBGene00004391",6127.90036883463,-0.596044972162575,0.216721318253741,-2.75028306843683,0.00595438027239109,0.0432564239125497
"WBGene00004392",12753.1786290342,-0.473775128459014,0.224331050600085,-2.11194628292279,0.0346910569758263,0.140130155436932
"WBGene00004393",34.057484532474,-0.0773670765754728,0.427603273564709,-0.180931908987748,0.856421022427683,0.930223127031947
"WBGene00004394",886.082383651883,-0.257347832092933,0.658783486308738,-0.390640988187016,0.696062624044001,0.838776164084045
"WBGene00004395",155.116193994546,-0.417243727831025,0.244208796957819,-1.70855322588193,0.0875337391285687,0.254116136768065
"WBGene00004397",448.665613505984,0.331083650295183,0.334819673906882,0.988841684336812,0.322740605980225,0.558058109169611
"WBGene00004398",706.518577471741,0.150533730757421,0.603106705530637,0.249597176381873,0.80289888241176,0.901536077605964
"WBGene00004400",203.918191486834,0.0284226031627907,0.243967780338648,0.116501462296938,0.907255127245217,0.955945212955154
"WBGene00004401",43.7312512388787,-0.208224000731714,0.47476522182948,-0.43858309572326,0.660963647863935,0.818228822742451
"WBGene00004402",2.95454223272755,-0.314286415368315,1.19606370943633,-0.262767286465391,0.79272995131414,NA
"WBGene00004403",1190.62324297586,-0.486645130759685,0.168828162267626,-2.88248787538335,0.00394548319788574,0.0323812887686992
"WBGene00004404",696.588832339217,-0.339870077677503,0.158556122926275,-2.14353171233592,0.0320704274755372,0.133186485967454
"WBGene00004405",4359.85215238792,0.247101552421792,0.15389512912394,1.60564894956999,0.108351063878709,0.291259256499934
"WBGene00004408",130133.869674086,0.215646427833043,0.163867029138572,1.31598424018955,0.188179332329743,0.407306198891697
"WBGene00004409",46681.0272366276,0.179335364001407,0.189194251621003,0.947890131253326,0.343185389472513,0.577776033359784
"WBGene00004410",21296.7619338675,0.219164683387747,0.186597878967022,1.17452933870958,0.240183067570263,0.469913180121576
"WBGene00004411",2746.50165080193,-0.386603377356487,0.155343765126892,-2.48869580984271,0.0128212612610653,0.072280913309923
"WBGene00004412",64346.5474813897,0.129907402535709,0.168855139066765,0.769342308760552,0.441690127004553,0.6644866321283
"WBGene00004413",114689.909038301,0.184217956962641,0.168312248993295,1.09450119087875,0.273735225364209,0.507631349563014
"WBGene00004414",126488.186037895,0.0714029870621449,0.158305844067733,0.451044542812926,0.651957446002029,0.812801041194708
"WBGene00004415",103669.976717982,0.20066613726618,0.170438196867732,1.17735426068786,0.239054137930452,0.468678478921837
"WBGene00004416",89352.8310643356,0.217097557611218,0.165853097294763,1.30897499746647,0.190542820151866,0.410313145009482
"WBGene00004417",66514.0768005178,0.291582499101245,0.164567735269223,1.77180842055238,0.0764263643058296,0.233702753417105
"WBGene00004418",93985.4794822065,0.253092548756942,0.164792465771061,1.53582597100375,0.124581068276935,0.317635083113601
"WBGene00004419",79059.231831105,0.173725590526096,0.170318352685229,1.02000511270306,0.307726035981279,0.543101839418217
"WBGene00004420",51654.0357288043,0.274403066801103,0.177346202262336,1.54727343072843,0.121797325709244,0.313322933879468
"WBGene00004421",81712.3490480275,0.0233512476554415,0.167290729577747,0.139584827649335,0.888988029031904,0.946740666859473
"WBGene00004422",49925.6206912594,0.515321999145569,0.178460945514155,2.88758976178738,0.00388205822163199,0.032015663373506
"WBGene00004423",29510.8175175018,0.246901832583509,0.171418699888547,1.4403436307943,0.149770203119782,0.356154878265824
"WBGene00004424",56316.1162203436,0.246432309636965,0.166507298270668,1.48000905783946,0.138870829411744,0.339570474240726
"WBGene00004425",79718.1915896782,0.222507717862181,0.177796777023466,1.2514721671969,0.21076226205399,0.434950256855198
"WBGene00004426",41465.5176214865,0.184702455421922,0.185072594895816,0.998000030884622,0.318279343667002,0.55398990701758
"WBGene00004427",74844.2840065565,0.132454654408789,0.174460016881809,0.75922642205476,0.447717122986376,0.668900750212281
"WBGene00004428",63644.1264316606,0.218592379956275,0.165611453787107,1.31991100227449,0.186864733766368,0.405998262177159
"WBGene00004429",73839.0422234607,0.155411731269365,0.176412713876344,0.880955390654557,0.378341965324963,0.609310272124618
"WBGene00004430",67097.5140297914,0.161117152807716,0.165867490602257,0.971360645915042,0.331368718531904,0.566826097839311
"WBGene00004431",73405.6919018667,0.29690375748573,0.164513232537763,1.80474088865513,0.0711152382006015,0.2229919886391
"WBGene00004432",54237.9162176967,0.148406820033646,0.170342661835194,0.871225202393682,0.383631201636932,0.614024777577504
"WBGene00004433",57850.5458192384,0.123680652132558,0.168937628011417,0.732108373891691,0.464102423111843,0.680734596231503
"WBGene00004434",42463.7461886105,0.0839990911985578,0.188906755591134,0.444659011456232,0.656566194697766,0.81549750717447
"WBGene00004435",50525.421864701,0.216487434918836,0.186360523502707,1.16165929806315,0.245373884939626,0.475633057511275
"WBGene00004436",69474.0286930438,0.216422749259013,0.165043739214337,1.31130541691104,0.189754599017607,0.409166343664481
"WBGene00004437",7277.83543202449,0.774784134508369,0.19341652054202,4.00578054210237,6.18130201221081e-05,0.00154571183442846
"WBGene00004438",13086.7330848764,0.0109741513864459,0.174267710044787,0.0629729476770284,0.949788046179616,0.977074294498118
"WBGene00004439",28754.5440475152,0.350866380898348,0.16633064293488,2.10945123945511,0.0349056506480206,0.140677419534355
"WBGene00004440",37200.2651659447,0.128631805228043,0.172388473854437,0.746174047208387,0.455562283500915,0.674576127419378
"WBGene00004441",53320.0502670779,0.22035295443661,0.174292821988437,1.26426867109437,0.206133610314149,0.429001853918712
"WBGene00004442",34832.5160664688,0.0952766578401102,0.182670606395064,0.521576293637819,0.601965372632202,0.779122832479236
"WBGene00004443",25063.0966458337,0.0470294511165765,0.22744150578954,0.206776027767309,0.836184778617121,0.919114093199753
"WBGene00004444",27596.3404896704,0.0784498249926066,0.160138769163805,0.489886524058147,0.624214199451037,0.794806591456313
"WBGene00004445",33864.8401118355,0.106039186345219,0.1817118804683,0.583556705659196,0.559518595436805,0.751976452919938
"WBGene00004446",54388.1423714848,0.229300006717743,0.17907989481992,1.28043411544509,0.200392502153494,0.422466056241673
"WBGene00004447",38344.1944968561,0.273557819638215,0.168966382513924,1.61900737630855,0.10544567603529,0.286386596224647
"WBGene00004448",30180.4200802484,0.233770331428304,0.187832820416906,1.24456594385069,0.213291345374694,0.437938085224437
"WBGene00004449",45776.1911406749,0.131855590983898,0.166731565446673,0.790825604201925,0.429045766491795,0.654094809331292
"WBGene00004450",36200.6396151536,0.298523807410668,0.180826405211753,1.65088614719232,0.0987618249768684,0.274359355481653
"WBGene00004451",51.8371619246281,-0.121085335389683,0.411114162503388,-0.294529710804319,0.7683531637546,0.881359233997177
"WBGene00004452",36719.383251664,0.153242304606071,0.184838845771298,0.829058978195951,0.407071034750389,0.635530968210536
"WBGene00004453",27167.897949803,0.289186383576105,0.179953356744635,1.60700744241453,0.108052735508312,0.290732343489411
"WBGene00004454",44158.9245905134,0.477282043830417,0.194640673890011,2.45211873906747,0.0142017789755808,0.077308513627871
"WBGene00004455",72.9347662854596,0.920067408178444,0.286520546939303,3.21117427007199,0.00132193741106283,0.0149514391001056
"WBGene00004456",44855.0311173003,0.269735269220503,0.190461805614688,1.41621711686483,0.156711945839117,0.365556747564594
"WBGene00004457",585.906629783121,-0.272686868776906,0.255693912516095,-1.06645819641772,0.286216566221211,0.522501764312475
"WBGene00004458",6274.04655110739,-0.0234149124579433,0.13618729353552,-0.17193169678371,0.863491227192726,0.933457642134583
"WBGene00004459",8324.30828096835,0.116841618543161,0.140934003356659,0.829052008460107,0.407074978450775,0.635530968210536
"WBGene00004460",6744.10166308302,0.133025666491348,0.136111953515832,0.977325378522875,0.328408092784259,0.56342031740364
"WBGene00004461",6762.99612616529,0.0750657708905988,0.160062900458675,0.468976700256529,0.639086290443903,0.803515684080376
"WBGene00004462",3744.85853926944,0.0834532107705132,0.140340668429747,0.594647379866861,0.552079202238283,0.746380718909174
"WBGene00004463",6931.80566715738,0.198318372884461,0.144612410392378,1.37137865516772,0.170256947789598,0.384910370117575
"WBGene00004464",4851.12976866853,0.193990253243374,0.186405811972528,1.04068779396194,0.298020469991587,0.534399955377632
"WBGene00004465",4223.40278428162,-0.0114903818912669,0.183690210009327,-0.0625530445562858,0.950122421161331,0.977111931341647
"WBGene00004466",3359.67013697922,0.302327453031349,0.138816910984698,2.17788633162047,0.0294145003617028,0.125982939024644
"WBGene00004467",5883.6045475782,0.197331513369926,0.174825054045438,1.12873703627535,0.259008780684949,0.491542336781919
"WBGene00004468",2747.95881186985,0.159618175624338,0.194635676073564,0.820086938039096,0.412166547934072,0.639545234918829
"WBGene00004469",89898.9540012987,0.21182244772108,0.164455459341835,1.28802320439109,0.197737885837138,0.419151937077823
"WBGene00004470",89623.2520704648,0.288652349795178,0.170378274227576,1.69418519528859,0.0902300971723416,0.259207049927509
"WBGene00004471",69467.5655486386,0.199902455669171,0.180519761048937,1.10737159470857,0.268133301761803,0.501954071984548
"WBGene00004472",68436.9927024204,0.119941613178335,0.170283538361349,0.704364111367087,0.481206049877214,0.694617265467208
"WBGene00004473",76783.6927994976,0.167083726412663,0.161556613409972,1.03421161712932,0.301037244376788,0.536894844305843
"WBGene00004474",72054.4457813484,0.194444782309392,0.180444533763681,1.07758754589954,0.281217862536929,0.516006726902202
"WBGene00004475",55442.1255102588,0.292836589934294,0.170478083613399,1.71773745766859,0.0858445137906765,0.251556179975319
"WBGene00004476",75842.2579411042,0.247692575119106,0.17048870754276,1.45283859962973,0.146268571987234,0.350904246152555
"WBGene00004477",101151.389738304,0.205577641875645,0.168302912678975,1.22147405890574,0.221906581691804,0.449429629637514
"WBGene00004478",81225.4136667033,0.0646865777684545,0.188763420779366,0.342685979631948,0.731834711400227,0.861007330827702
"WBGene00004479",50880.6899621658,0.223937136165916,0.181807523753426,1.23172645192411,0.218051285229708,0.444377023916496
"WBGene00004480",70475.0512770346,0.140009433151887,0.173770673436968,0.805713820305083,0.42040787887044,0.647378783165835
"WBGene00004481",61952.8731178274,0.265126789705778,0.185561788094896,1.42877901979578,0.15306775752308,0.360777118515501
"WBGene00004482",32530.4293526341,0.217338864680722,0.163819876573844,1.32669410590572,0.184609891499257,0.403509519742435
"WBGene00004483",64311.6703192642,0.170593763227985,0.175053536050995,0.974523377684235,0.329796737411502,0.565164041710426
"WBGene00004484",56790.9110572943,0.113669915945813,0.186472905023266,0.609578726365798,0.542140907441384,0.739551916356282
"WBGene00004485",53052.743591962,0.224015787886047,0.175971260338448,1.27302485334932,0.203009222748454,0.425497598612471
"WBGene00004486",46474.986267364,0.178270585304707,0.174760644303826,1.02008427592415,0.307688493434561,0.543101839418217
"WBGene00004487",51582.0219551913,0.20654301084488,0.168305762750941,1.22718917919954,0.219751495507332,0.446590848774519
"WBGene00004488",50254.8591918712,0.12031349292081,0.187620881426198,0.64125854225952,0.521354719840756,0.724788128590294
"WBGene00004489",52586.0590327682,0.251503358200157,0.161661047581836,1.5557449488433,0.119768753502538,0.310158435445732
"WBGene00004490",35895.7071782872,0.298468752423191,0.185133763546652,1.61217892784846,0.106923009339971,0.28890694605384
"WBGene00004491",39251.3568696225,0.198239845032135,0.179635985887436,1.10356421099476,0.269782223204911,0.503260447308508
"WBGene00004492",68452.8092326184,0.241370569791889,0.175161573488585,1.37798813395348,0.168206951777915,0.381787555843674
"WBGene00004493",57629.9121952214,0.296317356656672,0.186498054168574,1.58884958868704,0.112094354676002,0.29804918628256
"WBGene00004494",67562.7104042543,0.14629962334414,0.187414423659043,0.780620938814713,0.435025472857438,0.660212130631934
"WBGene00004495",42228.3911779306,0.225672505226843,0.185009402547097,1.21978938432275,0.22254472667486,0.450131529780003
"WBGene00004496",33271.7282029795,0.290816408472735,0.171443397638498,1.69628234436852,0.0898324224685512,0.258342873169217
"WBGene00004497",22011.7352589077,0.216557590454303,0.204569929447885,1.05859933099049,0.289782291725686,0.525861356992824
"WBGene00004498",22002.9511001106,0.225072514712561,0.198526259146443,1.13371659588134,0.256913445913204,0.488957401402654
"WBGene00004499",37602.5759181865,0.248654202642091,0.187360456685274,1.32714344873624,0.184461235029533,0.403412357535055
"WBGene00004501",6629.92222252015,0.173681486568693,0.152580459650481,1.13829442489915,0.254997561188129,0.486983065421124
"WBGene00004502",9361.02082620518,0.22288125360807,0.176453810734801,1.26311385784151,0.206548264463877,0.429384278737515
"WBGene00004503",5471.80001375843,0.281281191512767,0.190372749389396,1.47752865058131,0.139533984135525,0.340619567130102
"WBGene00004504",4542.96597119639,0.336889722728392,0.161753577221924,2.08273429567609,0.0372754495248161,0.146964933469106
"WBGene00004505",5797.16370875082,0.326771564101763,0.142093971087712,2.29968633855727,0.0214659966535545,0.101729881682998
"WBGene00004506",4460.51912316716,0.207273954796348,0.154035256570985,1.34562670527854,0.178422934712715,0.396264314063598
"WBGene00004507",281.757580346455,0.0194459220628572,0.226467820326873,0.0858661598578988,0.93157281264589,0.968738875476596
"WBGene00004508",1630.72590190598,-0.326759828139679,0.179695503596407,-1.81840848323938,0.0690017227357411,0.21941259103175
"WBGene00004509",367.126486904585,0.283293101284825,0.247032292832444,1.14678570172595,0.251470200017857,0.482615311318597
"WBGene00004510",1405.84903614077,-0.32743736939828,0.161438617329489,-2.02824686444133,0.0425350590473201,0.161024656681965
"WBGene00004512",2516286.20606265,-0.996769502062884,0.272394356091824,-3.6592883801413,0.00025291660052285,0.00449037734547505
"WBGene00004513",2516286.20606265,-0.996769502062884,0.272394356091824,-3.6592883801413,0.00025291660052285,0.00449037734547505
