EnsID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	Gene_name	Chromosome/scaffold_name	Gene_start_(bp)	Gene_end_(bp)	Strand	Gene_description
WBGene00001842	12.2926983753025	0.121957134254983	0.657364288675441	0.185524428929233	0.852817721328158	0.984378754572954	her-1	V	9697129	9701552	1	HERmaphrodization_of_XO_animals__[Source:UniProtKB/TrEMBL;Acc:Q65ZB2]
WBGene00001843	2281.16568681703	-0.444863368340971	0.385283723385252	-1.15463836476721	0.248238549174663	0.793818508694415	hgo-1	I	9049460	9055457	-1	Homogentisate_1,2-dioxygenase__[Source:UniProtKB/Swiss-Prot;Acc:Q9Y041]
WBGene00001844	1389.56254644957	0.179676136858162	0.321337869028124	0.559150209720337	0.576059210361386	0.933625810347648	hid-1	X	2489044	2494339	1	HID-1;_High_temperature-Induced_Dauer_formation__[Source:UniProtKB/TrEMBL;Acc:G5EG65]
WBGene00001851	6819.83391352589	-0.0804071399546671	0.375368035880492	-0.214208809138631	0.830384226820527	0.984140619515194	hif-1	V	20780413	20785259	1	Hypoxia-inducible_factor_1__[Source:UniProtKB/Swiss-Prot;Acc:G5EGD2]
WBGene00001852	14393.8053252273	0.135537495707151	0.259400406882627	0.522503018927333	0.601320145048159	0.939155555860254	hil-1	V	14949777	14952796	1	Histone_H1.X__[Source:UniProtKB/Swiss-Prot;Acc:Q18336]
WBGene00001853	3208.36316574984	-0.857018686343635	0.259981000113132	-3.29646661090887	0.000979092518240889	0.0642030198603881	hil-2	IV	6294234	6295219	1	Histone_H1.2__[Source:UniProtKB/Swiss-Prot;Acc:P15796]
WBGene00001854	1918.92001303947	-0.168001267385121	0.356725552328643	-0.470953836327221	0.6376737014135	0.94759223822811	hil-3	X	8159153	8160084	1	Histone_H1.3__[Source:UniProtKB/Swiss-Prot;Acc:Q19743]
WBGene00001855	13760.2289825565	-0.31902428531016	0.356081362389895	-0.895930871441794	0.370289684934115	0.857253742899014	hil-4	V	4754313	4755469	1	Histone_H1.4__[Source:UniProtKB/Swiss-Prot;Acc:O17536]
WBGene00001856	7226.08720877319	-0.0940592791547658	0.250290447178172	-0.37580051582156	0.707065204297588	0.962361788138459	hil-5	I	5774585	5775610	1	Histone_H1.5__[Source:UniProtKB/Swiss-Prot;Acc:O01833]
WBGene00001857	14.0951291172582	0.102269699634804	0.691260798604864	0.14794662136376	0.882384894497735	0.985406653775399	hil-6	V	2030619	2031475	-1	Putative_histone_H1.6__[Source:UniProtKB/Swiss-Prot;Acc:O16277]
WBGene00001858	2105.15978838823	0.214789472395625	0.35719193613598	0.601327887519433	0.547621618625782	0.926513418194686	hil-7	IV	6646034	6646936	1	HIstone_H1_Like;_Histone_H1.Q__[Source:UniProtKB/TrEMBL;Acc:Q9U3W3]
WBGene00001860	791.611533252156	0.00941770151034199	0.215778663926318	0.0436451933614617	0.965187226906449	0.995498336368413	him-1	I	4951570	4957667	-1	Structural_maintenance_of_chromosomes_protein_1__[Source:UniProtKB/Swiss-Prot;Acc:O01789]
WBGene00001862	2733.35212320979	-0.150265517370247	0.221224843095356	-0.679243412574043	0.49698364454217	0.910551837751057	him-3	IV	6977517	6978943	1	High_Incidence_of_Males_(Increased_X_chromosome_loss);_Meiotic_chromosome_core_protein__[Source:UniProtKB/TrEMBL;Acc:G5EBG0]
WBGene00001863	351.224413385295	0.367772710355343	0.258658647817264	1.42184579351534	0.155071022309143	0.688539735366683	him-4	X	9717589	9753764	1	Hemicentin;_High_Incidence_of_Males_(Increased_X_chromosome_loss)__[Source:UniProtKB/TrEMBL;Acc:G5EG33]
WBGene00001864	354.228410492348	-0.101692700134943	0.242053209620247	-0.420125394306845	0.67439385238958	0.956986973835414	him-5	V	14090719	14092435	1	High_Incidence_of_Males_(Increased_X_chromosome_loss)__[Source:UniProtKB/TrEMBL;Acc:E1B6V2]
WBGene00001865	1001.85617042407	-0.230411087185711	0.24417178131722	-0.943643388858145	0.34535191204198	0.85012544916116	him-6	IV	12490791	12495298	1	Bloom_syndrome_protein_homolog__[Source:UniProtKB/Swiss-Prot;Acc:O18017]
WBGene00001867	263.871026439102	-0.228712364507912	0.284809843894318	-0.803035321323999	0.421954319423414	0.886018879430577	him-8	IV	10561905	10563947	1	High_Incidence_of_Males_(Increased_X_chromosome_loss)__[Source:UniProtKB/TrEMBL;Acc:O18068]
WBGene00001869	517.009830551517	-0.425309257252948	0.304412916671168	-1.39714589611969	0.162369702594416	0.697065298493259	him-10	III	5803260	5805112	1	Kinetochore_protein_Nuf2_homolog__[Source:UniProtKB/Swiss-Prot;Acc:Q21952]
WBGene00001872	237.047796587221	-0.195150035409469	0.351485468054864	-0.555215088946459	0.578747549342367	0.934112376148223	him-14	II	7065020	7069966	-1	MutS_protein_homolog_him-14__[Source:UniProtKB/Swiss-Prot;Acc:Q23405]
WBGene00001874	1043.37374710173	-0.371606307496679	0.395860544171517	-0.938730350796647	0.34786920643409	0.851382054692623	him-17	V	13176711	13180189	1	High_Incidence_of_Males_(Increased_X_chromosome_loss)__[Source:UniProtKB/TrEMBL;Acc:Q22360]
WBGene00001875	11.2804840051319	0.610561163247704	0.888326617714159	0.687316073921998	0.491883571779704	0.908076045199225	his-1	V	16042486	16043013	1	Histone_H4__[Source:UniProtKB/Swiss-Prot;Acc:P62784]
WBGene00001876	9.97609641094763	0.439912740114271	0.980427131954982	0.448694987904996	0.653651700754915	0.951013756296603	his-2	V	16041828	16042283	-1	Histone_H3__[Source:UniProtKB/Swiss-Prot;Acc:P08898]
WBGene00001877	82.9546390409774	0.288527496319532	0.591087320939925	0.488130071646143	0.625457712019712	0.945464346398685	his-3	V	16040771	16041288	1	Histone_H2A__[Source:UniProtKB/Swiss-Prot;Acc:P09588]
WBGene00001878	45.7047325670056	0.486616957423135	0.58705931096271	0.828905952662839	0.407157626753944	0.881875403877143	his-4	V	16040029	16040548	-1	Histone_H2B_2__[Source:UniProtKB/Swiss-Prot;Acc:Q27894]
WBGene00001879	48.1586336660315	0.594478747654626	0.569679643754186	1.04353166586226	0.296702122831449	0.821593737331663	his-5	V	8535177	8535662	1	Histone_H4__[Source:UniProtKB/Swiss-Prot;Acc:P62784]
WBGene00001880	110.738727544464	0.73306932176325	0.388000293047161	1.88935249508728	0.0588446118048762	0.503122608222595	his-6	V	8534387	8534977	-1	Histone_H3__[Source:UniProtKB/Swiss-Prot;Acc:P08898]
WBGene00001881	97.3542180961956	0.463919048737971	0.537298392731634	0.863429064768645	0.387901604953889	0.870271702284071	his-7	V	8533379	8533869	1	Histone_H2A__[Source:UniProtKB/Swiss-Prot;Acc:P09588]
WBGene00001882	58.4078522920194	0.953217383626	0.461141039878523	2.06708425664543	0.038726215297373	0.421211362072745	his-8	V	8532540	8533098	-1	Histone_H2B_2__[Source:UniProtKB/Swiss-Prot;Acc:Q27894]
WBGene00001883	235.338938507546	0.711976372342072	0.486888388258788	1.46229893649393	0.143659309849174	0.675542810106069	his-9	II	13823648	13824058	1	Histone_H3__[Source:UniProtKB/Swiss-Prot;Acc:P08898]
WBGene00001884	324.25631105453	1.55247063100671	0.530557333743196	2.9261128482641	0.00343226410622223	0.141048971098237	his-10	II	13823064	13823375	-1	Histone_H4__[Source:UniProtKB/Swiss-Prot;Acc:P62784]
WBGene00001885	1332.6540836852	1.14806405145173	0.46691725463888	2.4588169317916	0.0139395678688816	0.276870413869908	his-11	II	13821778	13822333	1	Histone_H2B_1__[Source:UniProtKB/Swiss-Prot;Acc:P04255]
WBGene00001886	229.071980746409	1.78556650410822	1.75061999177849	1.01996236333062	0.307746310801843	0.829519352688488	his-12	II	13821198	13821581	-1	Histone_H2A__[Source:UniProtKB/Swiss-Prot;Acc:P09588]
WBGene00001887	235.338938507546	0.711976372342072	0.486888388258788	1.46229893649393	0.143659309849174	0.675542810106069	his-13	II	13820210	13820620	1	Histone_H3__[Source:UniProtKB/Swiss-Prot;Acc:P08898]
WBGene00001888	324.25631105453	1.55247063100671	0.530557333743196	2.9261128482641	0.00343226410622223	0.141048971098237	his-14	II	13819626	13819937	-1	Histone_H4__[Source:UniProtKB/Swiss-Prot;Acc:P62784]
WBGene00001889	64.1725444667585	0.204864368853217	1.62515669667738	0.126058225198875	0.899685835073086	0.987384991283942	his-15	II	13818371	13818739	1	Histone_H2B_1__[Source:UniProtKB/Swiss-Prot;Acc:P04255]
WBGene00001891	77.1881223974549	0.882470496648199	0.807455119385544	1.09290346356308	0.274436187414261	0.8112522563234	his-17	V	8897458	8897992	-1	Histone_H3__[Source:UniProtKB/Swiss-Prot;Acc:P08898]
WBGene00001892	38.1886138928002	0.970937347690612	0.741354387330983	1.30968045010993	0.190303959875736	0.732192570892369	his-18	V	8898195	8898645	1	Histone_H4__[Source:UniProtKB/Swiss-Prot;Acc:P62784]
WBGene00001893	28.9493575752312	0.340879692910366	0.551817489895003	0.617739921536787	0.536746791820529	0.924359527821279	his-19	V	8895765	8896148	1	Histone_H2A__[Source:UniProtKB/Swiss-Prot;Acc:P09588]
WBGene00001894	25.1595502454431	0.81858033178269	0.590839707382054	1.38545246968882	0.165914156531388	0.70186064865424	his-20	V	8895101	8895472	-1	Histone_H2B_2__[Source:UniProtKB/Swiss-Prot;Acc:Q27894]
WBGene00001895	28.9493575752312	0.340879692910366	0.551817489895003	0.617739921536787	0.536746791820529	0.924359527821279	his-21	V	8891883	8892266	-1	Histone_H2A__[Source:UniProtKB/Swiss-Prot;Acc:P09588]
WBGene00001896	25.1595502454431	0.81858033178269	0.590839707382054	1.38545246968882	0.165914156531388	0.70186064865424	his-22	V	8892559	8892930	1	Histone_H2B_2__[Source:UniProtKB/Swiss-Prot;Acc:Q27894]
WBGene00001898	8670.99630996979	-0.261201340491826	0.377851835619632	-0.691279797710885	0.489389724985195	0.906698792802029	his-24	X	14490094	14491115	1	Histone_H1.1__[Source:UniProtKB/Swiss-Prot;Acc:P10771]
WBGene00001899	1692.44764089114	1.21574130422506	0.432822835136405	2.80886590431837	0.00497163499312978	0.173662819421697	his-25	II	13824686	13825294	-1	Histone_H3__[Source:UniProtKB/Swiss-Prot;Acc:P08898]
WBGene00001900	324.25631105453	1.55247063100671	0.530557333743196	2.9261128482641	0.00343226410622223	0.141048971098237	his-26	II	13825532	13825843	1	Histone_H4__[Source:UniProtKB/Swiss-Prot;Acc:P62784]
WBGene00001901	6.77790027263457	-2.21650042997246	1.87597741691866	-1.18151765046997	0.2373971458863	0.7831096888149	his-27	V	8890038	8890448	1	Histone_H3__[Source:UniProtKB/Swiss-Prot;Acc:P08898]
WBGene00001902	9.04795695978931	0.664364041767265	0.847995041780444	0.783452743275917	0.433361293981036	0.889733218113071	his-28	V	8889488	8889799	-1	Histone_H4__[Source:UniProtKB/Swiss-Prot;Acc:P62784]
WBGene00001903	4.63074387019457	2.03404212946383	1.2251469132189	1.66024344306567	0.0968654883204052	0.596696961266819	his-29	IV	8331044	8331412	-1	Histone_H2B_1__[Source:UniProtKB/Swiss-Prot;Acc:P04255]
WBGene00001904	2.81159911694409	0.552738598343742	1.32235430189219	0.417995840867166	0.675950158127285	0.957262093637961	his-30	IV	8331666	8332049	1	Histone_H2A__[Source:UniProtKB/Swiss-Prot;Acc:P09588]
WBGene00001905	26.722988501149	0.761677533074186	0.700590944568455	1.08719294615399	0.276951547560837	0.812668910980077	his-31	IV	8333557	8334021	-1	Histone_H4__[Source:UniProtKB/Swiss-Prot;Acc:P62784]
WBGene00001906	134.625914523949	0.783994941643681	0.464189959792177	1.6889528200797	0.0912284717374657	0.584661436394682	his-32	IV	8334298	8334862	1	Histone_H3__[Source:UniProtKB/Swiss-Prot;Acc:P08898]
WBGene00001907	2.81159911694409	0.552738598343742	1.32235430189219	0.417995840867166	0.675950158127285	0.957262093637961	his-33	IV	8335335	8335718	-1	Histone_H2A__[Source:UniProtKB/Swiss-Prot;Acc:P09588]
WBGene00001908	4.63074387019457	2.03404212946383	1.2251469132189	1.66024344306567	0.0968654883204052	0.596696961266819	his-34	IV	8335972	8336340	1	Histone_H2B_1__[Source:UniProtKB/Swiss-Prot;Acc:P04255]
WBGene00001909	4717.18094055203	0.419139695583673	0.342632802171092	1.2232912112553	0.221219725478564	0.76913022004539	his-35	V	9544611	9545398	-1	Histone_H2A__[Source:UniProtKB/TrEMBL;Acc:Q27485]
WBGene00001910	1122.92702809241	-0.568339851729329	0.3411838734636	-1.66578755894793	0.0957557349583713	0.595136031167559	C50F4.6	V	9546092	9546838	1	
WBGene00001911	14213.5768526274	0.689920260156804	0.432424468935637	1.59546998312784	0.110607177203065	0.621810203254867	his-37	V	9547083	9547607	1	Histone_H4__[Source:UniProtKB/Swiss-Prot;Acc:P62784]
WBGene00001912	64.192369267725	-0.658632708128885	0.570074337827912	-1.15534530222567	0.247949051348483	0.793332141746317	his-38	X	7309413	7309908	-1	Histone_H4__[Source:UniProtKB/Swiss-Prot;Acc:P62784]
WBGene00001914	40.6417522657954	-0.78111188070875	0.638249897334272	-1.22383393083361	0.221014881475871	0.76913022004539	his-40	X	7310110	7310698	1	Histone_H3__[Source:UniProtKB/Swiss-Prot;Acc:P08898]
WBGene00001915	3444.2692853847	0.342377271883616	0.294937568732096	1.16084659324839	0.245704291010962	0.791997940029281	his-41	V	9545494	9546264	1	Probable_histone_H2B_3__[Source:UniProtKB/Swiss-Prot;Acc:Q27484]
WBGene00001917	229.071980746409	1.78556650410822	1.75061999177849	1.01996236333062	0.307746310801843	0.829519352688488	his-43	II	13827326	13827709	1	Histone_H2A__[Source:UniProtKB/Swiss-Prot;Acc:P09588]
WBGene00001918	64.1725444667585	0.204864368853217	1.62515669667738	0.126058225198875	0.899685835073086	0.987384991283942	his-44	II	13826730	13827098	-1	Histone_H2B_1__[Source:UniProtKB/Swiss-Prot;Acc:P04255]
WBGene00001919	197.187612832478	1.69657451470131	0.592583231493668	2.86301472018524	0.00419631067642958	0.16202965004054	his-45	IV	11326557	11327090	1	Histone_H3__[Source:UniProtKB/Swiss-Prot;Acc:P08898]
WBGene00001920	177.983976395074	1.27857660533163	0.507658225352604	2.51857754189557	0.0117829935561258	0.264420304619287	his-46	IV	11326018	11326329	-1	Histone_H4__[Source:UniProtKB/Swiss-Prot;Acc:P62784]
WBGene00001921	18.6418253418061	1.87720098950916	0.68442007349905	2.74276144460828	0.00609249285207282	0.185056923352928	his-47	IV	11323885	11324470	-1	Histone_H2A__[Source:UniProtKB/Swiss-Prot;Acc:P09588]
WBGene00001922	408.147243612921	0.80861150619231	0.446183963711943	1.81228276217106	0.0699425166659193	0.531202634386136	his-48	IV	11324719	11325222	1	Probable_histone_H2B_4__[Source:UniProtKB/Swiss-Prot;Acc:Q27876]
WBGene00001923	6.77790027263457	-2.21650042997246	1.87597741691866	-1.18151765046997	0.2373971458863	0.7831096888149	his-49	V	8847943	8848353	1	Histone_H3__[Source:UniProtKB/Swiss-Prot;Acc:P08898]
WBGene00001924	9.04795695978931	0.664364041767265	0.847995041780444	0.783452743275917	0.433361293981036	0.889733218113071	his-50	V	8847393	8847704	-1	Histone_H4__[Source:UniProtKB/Swiss-Prot;Acc:P62784]
WBGene00001925	28.9493575752312	0.340879692910366	0.551817489895003	0.617739921536787	0.536746791820529	0.924359527821279	his-51	V	8849788	8850171	-1	Histone_H2A__[Source:UniProtKB/Swiss-Prot;Acc:P09588]
WBGene00001926	25.1595502454431	0.81858033178269	0.590839707382054	1.38545246968882	0.165914156531388	0.70186064865424	his-52	V	8850464	8850835	1	Histone_H2B_2__[Source:UniProtKB/Swiss-Prot;Acc:Q27894]
WBGene00001927	28.9493575752312	0.340879692910366	0.551817489895003	0.617739921536787	0.536746791820529	0.924359527821279	his-53	V	8853670	8854053	1	Histone_H2A__[Source:UniProtKB/Swiss-Prot;Acc:P09588]
WBGene00001928	2.46629259230285	-4.62110253737372	2.31278851321492	-1.99806532718813	0.0457095781693905	0.450010177706671	his-54	V	8853006	8853431	-1	Histone_H2B_2__[Source:RefSeq_peptide;Acc:NP_505279]
WBGene00001929	247.326920368752	0.881046565236779	0.379383954136593	2.32230845725112	0.0202163324903257	0.319813016704003	his-55	IV	11337733	11338295	-1	Histone_H3__[Source:UniProtKB/Swiss-Prot;Acc:P08898]
WBGene00001930	177.983976395074	1.27857660533163	0.507658225352604	2.51857754189557	0.0117829935561258	0.264420304619287	his-56	IV	11338522	11338833	1	Histone_H4__[Source:UniProtKB/Swiss-Prot;Acc:P62784]
WBGene00001931	114.707504304241	0.948470575516487	0.513231194256214	1.84803766047586	0.0645968949190313	0.519866193756883	his-57	IV	11340412	11341703	1	Histone_H2A__[Source:UniProtKB/Swiss-Prot;Acc:P09588]
WBGene00001932	288.525628946405	-0.222015480044426	0.475558202241745	-0.466852383152814	0.640605494999351	0.947977049931165	his-58	IV	11339630	11340132	-1	Probable_histone_H2B_4__[Source:UniProtKB/Swiss-Prot;Acc:Q27876]
WBGene00001933	265.563903159936	0.973960845931571	0.317835520906082	3.06435493161687	0.00218139940090175	0.110467542592712	his-59	IV	7488216	7488956	1	Histone_H3__[Source:UniProtKB/Swiss-Prot;Acc:P08898]
WBGene00001934	664.519263320227	1.16947816954729	0.438510252652082	2.66693460979385	0.00765465636422227	0.209515218909736	his-60	IV	7487560	7488025	-1	Histone_H4__[Source:UniProtKB/Swiss-Prot;Acc:P62784]
WBGene00001935	246.608401070859	0.0289470855149813	0.430955052282608	0.0671696163246245	0.946446673140166	0.992121282228088	his-61	IV	7485733	7486254	-1	Histone_H2A__[Source:UniProtKB/Swiss-Prot;Acc:P09588]
WBGene00001936	293.891360502464	0.682097848588428	0.412814427273245	1.65231107133022	0.0984711535054548	0.599406847276502	his-62	IV	7486519	7486962	1	Probable_histone_H2B_4__[Source:UniProtKB/Swiss-Prot;Acc:Q27876]
WBGene00001937	196.142004736206	1.22381486123144	0.40490055138357	3.02250727258727	0.00250690058959122	0.122132492385124	his-63	IV	11406365	11406893	-1	Histone_H3__[Source:UniProtKB/Swiss-Prot;Acc:P08898]
WBGene00001938	112.308448415049	1.39432574310881	0.450466684175894	3.0952915988885	0.00196619490574506	0.103219549907379	his-64	IV	11407084	11407496	1	Histone_H4__[Source:UniProtKB/Swiss-Prot;Acc:P62784]
WBGene00001939	435.11477227066	1.04449915657101	0.556819780405007	1.87582983458542	0.0606786498511598	0.508017657662805	his-65	IV	11401059	11401564	1	Histone_H2A__[Source:UniProtKB/Swiss-Prot;Acc:P09588]
WBGene00001940	476.804126213647	1.472509280201	0.541542531410922	2.71910181526198	0.00654594554689878	0.193334235632308	his-66	IV	11400311	11400812	-1	Probable_histone_H2B_4__[Source:UniProtKB/Swiss-Prot;Acc:Q27876]
WBGene00001941	165.469685977925	0.784220835389343	0.518025898864467	1.51386414677024	0.130060299123808	0.653544235428269	his-67	I	9988341	9988826	-1	Histone_H4__[Source:UniProtKB/Swiss-Prot;Acc:P62784]
WBGene00001942	921.514271384505	0.27646958614683	0.410002375687372	0.674312156565744	0.500112876950118	0.910817942291844	his-68	I	9989061	9989617	1	Histone_H2A__[Source:UniProtKB/Swiss-Prot;Acc:P09588]
WBGene00001943	7.74184427254071	-0.396176481273808	0.803222197756868	-0.493233979813054	0.621847270925675	0.944078666415829	his-69	III	4058272	4058743	-1	Putative_histone_H3.3-like_type_3__[Source:UniProtKB/Swiss-Prot;Acc:Q27489]
WBGene00001944	284.13140141068	0.546334050031876	0.426353003437739	1.2814124578148	0.200048830701405	0.744123396623913	his-70	III	4059647	4060172	-1	Histone_H3.3-like_type_1__[Source:UniProtKB/Swiss-Prot;Acc:Q27490]
WBGene00001945	8109.70927635538	0.50548612453905	0.337345664376844	1.49842187974403	0.134023675270463	0.656882363090311	his-71	X	7981382	7982070	-1	Histone_H3.3_type_1__[Source:UniProtKB/Swiss-Prot;Acc:Q10453]
WBGene00001946	19173.7307566024	0.164881573566461	0.33393966899821	0.493746592194607	0.621485155768154	0.944078666415829	his-72	III	12367474	12369050	-1	Histone_H3.3_type_2__[Source:UniProtKB/Swiss-Prot;Acc:Q9U281]
WBGene00001947	22.2282114074102	0.925145585200068	0.703988776819752	1.31414820187814	0.188796335773104	0.730881637464334	his-73	II	13183450	13183845	1	HIStone__[Source:UniProtKB/TrEMBL;Acc:H2L2I6]
WBGene00001948	371.772403400483	-0.0544325728094921	0.270052028524139	-0.201563280627705	0.840258153793196	0.984339058108126	hlh-1	II	4518560	4522523	1	Myoblast_determination_protein_1_homolog__[Source:UniProtKB/Swiss-Prot;Acc:P22980]
WBGene00001949	319.378322070436	-0.850473637518371	0.418169420670934	-2.03380160164228	0.0419716029950407	0.436639287973608	hlh-2	I	7190834	7193924	-1	Helix_Loop_Helix__[Source:UniProtKB/TrEMBL;Acc:G5EEG9]
WBGene00001950	53.2606054436692	-1.05651479976066	0.40384921134495	-2.61611207866947	0.00889373590043732	0.227850238216563	hlh-3	II	9086608	9087917	1	Helix-loop-helix_protein_3__[Source:UniProtKB/Swiss-Prot;Acc:Q22717]
WBGene00001951	8.14046628175014	0.798990733235336	0.875924429476403	0.912168568826131	0.361679987040237	0.854739670773439	hlh-4	III	9737469	9738839	-1	Helix-loop-helix_protein_4__[Source:UniProtKB/Swiss-Prot;Acc:P34555]
WBGene00001952	33.0159791824317	0.652887467443156	0.416911658895268	1.5660091376988	0.117346477954958	0.631176021786748	hlh-6	II	9613463	9614812	-1	Helix-loop-helix_protein_6__[Source:UniProtKB/Swiss-Prot;Acc:Q10007]
WBGene00001953	34.4774537084845	0.164113401333893	0.406718144605156	0.403506466359437	0.686575678701065	0.960043158423875	hlh-8	X	8116636	8120133	1	Twist-related_protein__[Source:UniProtKB/Swiss-Prot;Acc:Q11094]
WBGene00001954	3.92030401259653	-0.0881949690630074	1.22846345594534	-0.0717929122239447	0.942766713492323	0.992002794708866	hlh-10	V	9280702	9282154	-1	Helix_Loop_Helix__[Source:UniProtKB/TrEMBL;Acc:Q23579]
WBGene00001955	2420.78195568802	0.178117102038068	0.24206978183085	0.735808908864675	0.46184699876198	0.898705246919463	hlh-11	III	9619711	9626537	1	Helix-loop-helix_protein_11__[Source:UniProtKB/Swiss-Prot;Acc:P34474]
WBGene00001956	21.8017538409168	-0.0396245383322618	0.523731172662894	-0.075658162814316	0.939691061783812	0.991284798624884	hlh-12	IV	8478577	8479446	-1	Helix_Loop_Helix__[Source:UniProtKB/TrEMBL;Acc:Q18277]
WBGene00001957	133.091524604537	0.338567809113866	0.379956479465642	0.891069970934609	0.372891633617174	0.858889631374885	hlh-13	X	4249249	4250764	1	Helix-loop-helix_protein_13__[Source:UniProtKB/Swiss-Prot;Acc:Q20561]
WBGene00001958	29.4543421714483	-0.36026111528304	0.446947838186872	-0.806047338196125	0.420215554494995	0.885577831749286	hlh-14	II	5737790	5738888	-1	Helix_Loop_Helix__[Source:UniProtKB/TrEMBL;Acc:Q09961]
WBGene00001959	4.96379493099733	-0.318343811896304	1.07380942726248	-0.296462113121762	0.766877196499102	0.973005923144162	hlh-15	X	2412953	2413377	-1	Helix_Loop_Helix__[Source:UniProtKB/TrEMBL;Acc:Q18590]
WBGene00001960	15.0875221232145	-0.179376343694474	0.607991921622961	-0.295030801092965	0.767970350517039	0.973005923144162	hlh-16	I	8767019	8768042	-1	Helix_Loop_Helix__[Source:UniProtKB/TrEMBL;Acc:O45320]
WBGene00001961	28.2538751415098	1.16266900663095	0.580017344386954	2.00454179152148	0.0450120548513273	0.446577305256808	hlh-17	IV	16254764	16256274	1	Helix_Loop_Helix__[Source:UniProtKB/TrEMBL;Acc:O45489]
WBGene00001962	5.52864691458575	-0.54618111767359	0.949976857191464	-0.574941498352216	0.565330862904331	0.932159567337897	hlh-19	X	555788	557191	-1	Helix_Loop_Helix__[Source:UniProtKB/TrEMBL;Acc:Q20941]
WBGene00001963	42.5329000282878	-0.553495660855118	0.381036076923597	-1.45260696919809	0.146332909961734	0.676044952303905	btb-1	III	185652	186922	1	
WBGene00001971	24158.9382548926	-0.249731482259937	0.273242378405874	-0.913955894092628	0.360740021868964	0.854739670773439	hmg-1.1	II	14250683	14251448	1	HMG;_High_mobility_group_protein_1.1__[Source:UniProtKB/TrEMBL;Acc:G5EFV4]
WBGene00001972	2051.98688597423	-0.187433221753489	0.409700057820155	-0.457488882844548	0.64731969114583	0.94949281424197	hmg-1.2	III	6280380	6282411	1	High_mobility_group_protein_1.2__[Source:UniProtKB/Swiss-Prot;Acc:Q09390]
WBGene00001973	4869.01937429697	-0.305404806947069	0.252006433786179	-1.21189289637818	0.225553381711752	0.773739683741691	hmg-3	I	5815609	5818132	-1	FACT_complex_subunit_ssrp1-B__[Source:UniProtKB/Swiss-Prot;Acc:O01683]
WBGene00001974	1775.43826973245	-0.0480362058384548	0.274013238902771	-0.175306149552503	0.86083907995428	0.984378754572954	hmg-4	III	7379143	7381609	-1	FACT_complex_subunit_SSRP1-A__[Source:UniProtKB/Swiss-Prot;Acc:P41848]
WBGene00001975	1408.01307359085	-0.401794395488482	0.278945105312217	-1.44040668875965	0.149752372401156	0.679773552066167	hmg-5	IV	7644895	7646219	-1	HMG__[Source:UniProtKB/TrEMBL;Acc:Q94234]
WBGene00001976	5390.29056964896	0.32493523508027	0.44455789177283	0.730917707442956	0.464829419439283	0.898705246919463	hmg-11	II	4672798	4673746	1	HMG;_High_mobility_group_protein_I_alpha__[Source:UniProtKB/TrEMBL;Acc:G5EEL9]
WBGene00001977	21825.2741797608	0.461495996731845	0.411108948998217	1.12256373366819	0.261622825188583	0.803805342250874	hmg-12	II	11916513	11917643	1	HMG;_High_mobility_group_protein_I_beta__[Source:UniProtKB/TrEMBL;Acc:G5EDQ2]
WBGene00001978	896.933382014729	-0.299504229745496	0.290069495322146	-1.0325257725321	0.301825880626458	0.824898878440585	hmp-1	V	11845877	11852165	1	Alpha-catenin-like_protein_hmp-1__[Source:UniProtKB/Swiss-Prot;Acc:P90947]
WBGene00001979	3013.5244742397	0.0905099125621944	0.269149897354743	0.336280687645595	0.736659211820236	0.967624745475415	hmp-2	I	14738882	14742657	1	Beta-catenin-like_protein_hmp-2__[Source:UniProtKB/Swiss-Prot;Acc:O44326]
WBGene00001980	5265.2762038476	-0.0529448721873616	0.305079320483751	-0.173544611622346	0.862223364824005	0.984378754572954	hmr-1	I	11075758	11134667	-1	Cadherin-related_hmr-1__[Source:UniProtKB/Swiss-Prot;Acc:Q967F4]
WBGene00001981	52.7139348167008	-0.503625015801626	0.46198173091841	-1.09014054473633	0.2756512386343	0.811253512352494	hnd-1	X	11684661	11685778	1	HAND_bHLH_transcription_factor_family__[Source:UniProtKB/TrEMBL;Acc:Q18612]
WBGene00001983	898.696474705109	-0.276230711111231	0.29608555917342	-0.932942193744209	0.350849815464514	0.852698439301665	hoe-1	IV	4739490	4744269	-1	Ribonuclease_Z__[Source:UniProtKB/Swiss-Prot;Acc:O44476]
WBGene00001984	67.519132756775	0.0568251767869897	0.409677751220558	0.138707012078859	0.889681676830957	0.986638808074706	hog-1	X	5851954	5854260	-1	HOG_only_(Hedgehog_Hog_domain_alone)__[Source:UniProtKB/TrEMBL;Acc:Q23193]
WBGene00001985	600.328094779795	-0.119559336679973	0.249791259359794	-0.478636990687341	0.632196898139013	0.946601636946421	hop-1	I	4208515	4210341	-1	Presenilin_hop-1__[Source:UniProtKB/Swiss-Prot;Acc:O02100]
WBGene00001986	336.612160866821	0.651395262256215	0.361099910048523	1.80391975774428	0.0712438871410503	0.534741308276875	hot-1	V	14621135	14629384	1	Homolog_of_Odr-2_(Two);_Ly-6-related_protein_HOT-1__[Source:UniProtKB/TrEMBL;Acc:G5EF85]
WBGene00001987	195.261458574281	0.420639347364345	0.319715276180022	1.31566859234932	0.188285300231434	0.73046010111144	hot-2	V	19174806	19187899	1	Homolog_of_Odr-2_(Two)__[Source:UniProtKB/TrEMBL;Acc:Q8I0Z9]
