gene_id	f2	f3	f6	f8	f10	f11
WBGene00197535	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197536	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197537	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197538	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197539	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197540	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197541	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197542	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197543	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197544	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197545	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197546	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197547	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197548	0.00	0.00	1.00	0.00	0.00	0.00
WBGene00197549	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197550	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197551	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197552	0.00	0.00	1.20	0.00	0.00	1.21
WBGene00197553	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197554	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197555	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197556	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197557	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197558	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197559	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197560	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197561	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197562	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197563	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197564	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197565	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197566	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197567	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197568	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197569	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197570	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197571	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197572	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197573	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197574	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197575	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197576	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197577	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197578	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197579	0.00	0.00	0.00	1.00	0.00	0.00
WBGene00197580	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197581	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197582	0.00	0.00	1.00	0.00	0.00	0.00
WBGene00197583	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197584	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197585	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197586	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197587	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197588	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197589	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197590	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197591	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197592	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197593	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197594	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197595	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197596	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197597	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197598	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197599	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197600	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197601	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197602	0.00	2.00	0.00	0.00	0.00	0.00
WBGene00197603	1.00	0.00	0.00	0.00	0.00	0.00
WBGene00197604	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197605	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197606	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197607	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197608	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197609	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197610	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197611	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197612	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197613	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197614	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197615	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197616	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197617	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197618	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197619	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197620	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197621	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197622	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197623	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197624	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197625	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197626	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197627	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197628	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197629	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197630	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197631	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197632	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197633	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197634	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197635	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197636	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197637	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197638	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197639	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197640	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197641	0.00	1.00	0.00	0.00	0.00	0.00
WBGene00197642	0.00	0.00	1.00	0.00	0.00	0.00
WBGene00197643	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197644	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197645	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197646	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197647	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197648	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197649	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197650	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197651	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197652	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197653	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197654	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197655	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197656	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197657	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197658	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197659	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197660	0.00	0.00	0.00	2.00	0.00	0.00
WBGene00197661	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197662	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197663	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197664	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197665	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197666	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197667	0.00	0.00	0.00	0.00	0.00	2.00
WBGene00197668	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197669	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197670	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197671	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197672	0.00	0.50	1.00	3.00	0.00	0.00
WBGene00197673	17.79	8.96	65.72	17.63	8.48	18.82
WBGene00197674	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197675	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197676	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197677	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197678	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197679	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197680	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197681	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197682	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197683	0.00	1.00	0.00	0.00	0.00	0.00
WBGene00197684	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197685	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197686	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197687	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197688	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197689	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197690	0.00	0.00	0.00	1.00	0.00	0.00
WBGene00197691	0.00	5.00	1.00	2.00	0.00	0.00
WBGene00197692	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197693	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197694	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197695	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197696	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197697	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197698	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197699	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197700	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197701	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197702	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197703	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197704	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197705	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197706	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197707	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197708	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197709	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197710	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197711	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197712	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197713	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197714	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197715	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197716	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197717	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197718	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197719	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197720	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197721	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197722	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197723	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197724	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197725	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197726	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197727	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197728	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197729	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197730	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197731	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197732	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197733	0.00	3.00	0.00	0.00	0.00	0.00
WBGene00197734	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197735	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197736	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197737	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197738	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197739	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197740	0.00	0.00	0.00	1.00	0.00	0.00
WBGene00197741	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197742	0.00	0.00	0.00	0.00	0.00	1.00
WBGene00197743	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197744	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197745	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197746	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197747	0.00	0.00	0.00	2.22	0.00	0.00
WBGene00197748	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197749	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197750	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197751	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197752	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197753	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197754	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197755	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197756	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197757	0.00	0.00	0.00	2.00	0.00	0.00
WBGene00197758	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197759	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197760	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197761	0.00	0.00	1.00	0.00	0.00	0.00
WBGene00197762	0.00	0.00	4.00	0.00	0.00	0.00
WBGene00197763	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197764	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197765	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197766	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197767	0.00	0.00	1.00	0.00	0.00	0.00
WBGene00197768	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197769	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197770	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197771	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197772	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197773	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197774	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197775	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197776	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197777	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197778	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197779	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197780	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197781	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197782	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197783	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197784	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197785	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197786	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197787	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197788	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197789	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197790	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197791	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197792	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197793	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197794	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197795	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197796	1.00	0.00	0.00	0.00	0.00	0.00
WBGene00197797	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197798	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197799	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197800	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197801	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197802	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197803	4.00	1.00	2.00	0.00	0.00	0.00
WBGene00197804	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197805	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197806	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197807	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197808	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197809	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197810	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197811	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197812	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197813	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197814	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197815	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197816	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197817	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197818	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197819	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197820	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197821	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197822	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197823	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197824	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197825	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197826	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197827	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197828	0.00	0.00	0.00	0.00	0.00	1.00
WBGene00197829	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197830	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197831	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197832	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197833	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197834	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197835	0.00	0.00	0.50	0.00	0.00	0.00
WBGene00197836	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197837	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197838	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197839	0.00	0.00	1.00	0.00	0.00	0.00
WBGene00197840	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197841	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197842	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197843	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197844	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197845	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197846	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197847	0.00	1.00	0.00	0.00	0.00	0.00
WBGene00197848	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197849	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197850	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197851	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197852	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197853	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197854	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197855	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197856	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197857	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197858	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197859	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197860	0.00	0.00	0.00	1.00	1.00	0.00
WBGene00197861	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197862	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197863	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197864	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197865	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197866	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197867	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197868	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197869	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197870	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197871	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197872	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197873	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197874	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197875	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197876	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197877	0.00	0.00	0.00	0.00	0.00	1.00
WBGene00197878	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197879	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197880	31.43	13.88	21.83	19.09	6.22	10.77
WBGene00197881	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197882	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197883	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197884	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197885	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197886	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197887	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197888	4.00	1.00	3.00	0.00	0.00	1.00
WBGene00197889	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197890	1.00	1.00	0.00	0.00	0.00	0.00
WBGene00197891	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197892	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197893	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197894	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197895	0.00	0.00	0.00	0.00	0.00	4.00
WBGene00197896	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197897	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197898	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197899	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197900	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197901	1.00	0.00	0.50	0.00	0.00	0.00
WBGene00197902	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197903	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197904	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197905	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197906	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197907	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197908	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197909	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197910	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197911	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197912	0.00	0.00	3.00	1.00	0.00	0.00
WBGene00197913	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197914	1.00	0.00	0.00	0.00	0.00	0.00
WBGene00197915	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197916	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197917	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197918	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197919	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197920	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197921	0.00	1.00	0.00	0.00	0.00	0.00
WBGene00197922	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197923	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197924	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197925	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197926	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197927	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197928	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197929	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197930	2.00	1.00	3.00	1.00	0.00	0.00
WBGene00197931	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197932	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197933	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197934	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197935	0.00	0.00	0.00	0.50	0.00	0.00
WBGene00197936	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197937	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197938	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197939	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197940	0.00	0.00	0.00	0.00	2.00	0.00
WBGene00197941	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197942	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197943	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197944	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197945	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197946	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197947	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197948	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197949	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197950	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197951	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197952	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197953	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197954	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197955	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197956	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197957	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197958	0.50	0.00	0.00	0.00	0.00	0.00
WBGene00197959	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197960	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197961	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197962	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197963	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197964	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197965	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197966	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197967	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197968	2.08	0.91	0.00	0.00	0.00	0.00
WBGene00197969	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00197970	0.00	0.00	0.00	0.00	0.00	0.00
